comune,scalo,distanza_km,correlazione,n_mesi_validi,peso_distanza,peso_correlazione,punteggio,probabilita
Pauli Arbarei,Porto_Olbia,147.8,0.513,12,0.05202660794604239,0.513,0.02668964987631975,0.03493256446508824
Pauli Arbarei,Porto_Porto Torres,151.3,0.577,12,0.04850928771955963,0.577,0.027989859014185905,0.03663433424240197
Pauli Arbarei,Porto_Golfo Aranci,157.1,0.533,12,0.04319631881407622,0.533,0.023023637927902626,0.030134329969270127
Pauli Arbarei,Porto_Arbatax,72.6,0.528,12,0.2341016163455822,0.528,0.1236056534304674,0.1617804083874535
Pauli Arbarei,Porto_Porto Vesme,71.2,-0.187,12,0.24074909196587682,0.0,0.0,0.0
Perdaxius,Aeroporto_Cagliari,38.9,,3,0.45932374075137034,0.5,0.22966187037568517,0.26617503810929216
Perdaxius,Aeroporto_Olbia,206.6,,3,0.016050745209267785,0.5,0.008025372604633893,0.009301299581795338
Perdaxius,Aeroporto_Alghero,166.0,,3,0.036152831754046426,0.5,0.018076415877023213,0.020950324392444167
Perdaxius,Porto_Cagliari,41.2,,3,0.4386734466479678,0.5,0.2193367233239839,0.2542083306820866
Perdaxius,Porto_Olbia,209.4,,3,0.015176607755567978,0.5,0.007588303877783989,0.008794742769228467
Perdaxius,Porto_Porto Torres,199.5,,3,0.018499714119819242,0.5,0.009249857059909621,0.01072046069902431
Perdaxius,Porto_Golfo Aranci,218.9,,3,0.012550434405742605,0.5,0.006275217202871303,0.007272892863695818
Perdaxius,Porto_Arbatax,127.1,,3,0.07870882461879054,0.5,0.03935441230939527,0.04561123785627374
Perdaxius,Porto_Porto Vesme,21.5,,3,0.6505090947233165,0.5,0.32525454736165826,0.3769656730461593
Pimentel,Aeroporto_Cagliari,27.5,0.605,12,0.5769498103804866,0.605,0.3490546352801944,0.33665907977582626
Pimentel,Aeroporto_Olbia,159.0,0.662,12,0.04158565512117316,0.662,0.027529703690216633,0.026552074586861617
Pimentel,Aeroporto_Alghero,142.3,0.611,12,0.0580761615305284,0.611,0.03548453469515285,0.034224415290042054
Pimentel,Porto_Cagliari,30.5,0.708,12,0.5433508690744998,0.708,0.38469241530474585,0.3710312983790484
Pimentel,Porto_Olbia,162.3,0.669,12,0.038929615270717005,0.669,0.02604391261610968,0.025119046615906707
Pimentel,Porto_Porto Torres,172.3,0.7,12,0.031872873227630244,0.7,0.02231101125934117,0.02151870727460323
Pimentel,Porto_Golfo Aranci,171.1,0.714,12,0.03264707545041688,0.714,0.023310011871597654,0.02248223158519656
Pimentel,Porto_Arbatax,73.2,0.728,12,0.23130918504632592,0.728,0.16839308671372527,0.16241314649251518
Pimentel,Porto_Porto Vesme,68.9,-0.091,12,0.25208221365858796,0.0,0.0,0.0
Piscinas,Aeroporto_Cagliari,39.1,0.703,7,0.45749011548373314,0.703,0.32161555118506435,0.2979566171854041
Piscinas,Aeroporto_Olbia,214.6,0.926,7,0.013677542838356711,0.926,0.012665404668318316,0.011733702292538898
Piscinas,Aeroporto_Alghero,176.6,0.774,7,0.029246364606084714,0.774,0.022636686205109568,0.02097146864046036
Piscinas,Porto_Cagliari,40.3,0.797,7,0.44664106210226434,0.797,0.3559729264955047,0.3297865684584306
Piscinas,Porto_Olbia,217.5,0.885,7,0.012906812580479873,0.885,0.011422529133724687,0.010582256137321961
Piscinas,Porto_Porto Torres,210.0,0.893,7,0.014995576820477703,0.893,0.013391050100686589,0.012405967229690765
Piscinas,Porto_Golfo Aranci,226.8,0.847,7,0.01071618568095305,0.847,0.009076609271767233,0.008408908661799285
Piscinas,Porto_Arbatax,131.4,0.706,7,0.07222276341632078,0.706,0.05098927097192247,0.047238358454880204
Piscinas,Porto_Porto Vesme,28.7,,7,0.5632678551220047,0.5,0.28163392756100236,0.2609161529394738
Portoscuso,Aeroporto_Cagliari,55.6,0.847,12,0.3289005018317685,0.847,0.27857872505150794,0.3829595711927641
Portoscuso,Aeroporto_Olbia,209.6,0.961,12,0.015116022575685681,0.961,0.01452649769523394,0.019969440693186027
Portoscuso,Aeroporto_Alghero,159.3,0.863,12,0.041336888237397645,0.863,0.03567373454887417,0.049040349664732565
Portoscuso,Porto_Cagliari,58.4,0.951,12,0.3109882962959281,0.951,0.2957498697774276,0.4065645834560345
Portoscuso,Porto_Olbia,211.9,0.971,12,0.014436435861201989,0.971,0.014017779221227131,0.01927011015878336
Portoscuso,Porto_Porto Torres,193.4,0.976,12,0.020900127908629062,0.976,0.020398524838821964,0.028041661558311167
Portoscuso,Porto_Golfo Aranci,221.8,0.966,12,0.011843216767287999,0.966,0.011440547397200207,0.015727213643583902
Portoscuso,Porto_Arbatax,137.7,0.896,12,0.06367266050355459,0.896,0.05705070381118492,0.07842706963260439
Portoscuso,Porto_Porto Vesme,3.7,-0.234,12,0.9286716938412872,0.0,0.0,0.0
Sadali,Aeroporto_Cagliari,63.8,0.632,12,0.27915167692210985,0.632,0.17642385981477343,0.19840367855491725
Sadali,Aeroporto_Olbia,122.3,0.638,12,0.08663945211544613,0.638,0.055275970449654634,0.062162543572159334
Sadali,Aeroporto_Alghero,123.0,0.645,12,0.08543495096732123,0.645,0.0551055433739222,0.06197088378880478
Sadali,Porto_Cagliari,66.0,0.7,12,0.26713530196585034,0.7,0.18699471137609522,0.2102915027836025
Sadali,Porto_Olbia,125.9,0.6,12,0.08062068698957811,0.6,0.04837241219374686,0.05439890346969075
Sadali,Porto_Porto Torres,148.8,0.647,12,0.050996412085361445,0.647,0.032994678619228855,0.03710533041089327
Sadali,Porto_Golfo Aranci,134.3,0.634,12,0.06815300690155142,0.634,0.0432090063755836,0.048592213210952466
Sadali,Porto_Arbatax,41.2,0.663,12,0.4386734466479678,0.663,0.2908404951276027,0.32707494420897965
Sadali,Porto_Porto Vesme,101.9,-0.105,12,0.13028902853106283,0.0,0.0,0.0
Samassi,Aeroporto_Cagliari,29.2,-0.14,8,0.5576632463197913,0.0,0.0,0.0
Samassi,Aeroporto_Olbia,163.8,0.02,8,0.037779071262229125,0.02,0.0007555814252445826,0.9567991065870746
Samassi,Aeroporto_Alghero,137.5,-0.09,8,0.06392786120670757,0.0,0.0,0.0
Samassi,Porto_Cagliari,33.2,-0.148,8,0.5147880584568362,0.0,0.0,0.0
Samassi,Porto_Olbia,166.8,-0.005,8,0.035578989426519304,0.0,0.0,0.0
Samassi,Porto_Porto Torres,168.9,0.001,8,0.03411561778439732,0.001,3.4115617784397316e-05,0.04320089341292539
Samassi,Porto_Golfo Aranci,176.0,-0.042,8,0.029599435167892,0.0,0.0,0.0
Samassi,Porto_Arbatax,84.5,-0.099,8,0.18451952399298926,0.0,0.0,0.0
Samassi,Porto_Porto Vesme,56.8,-0.322,8,0.3211008598705607,0.0,0.0,0.0
Samatzai,Aeroporto_Cagliari,25.9,0.65,6,0.5957107789003212,0.65,0.3872120062852088,0.2757496695425794
Samatzai,Aeroporto_Olbia,161.0,0.721,6,0.039955058260653896,0.721,0.028807597005931457,0.02051508017768002
Samatzai,Aeroporto_Alghero,142.8,0.652,6,0.057498294068089456,0.652,0.037488887732394324,0.02669738602090831
Samatzai,Porto_Cagliari,29.1,0.932,6,0.5587796888828462,0.932,0.5207826700388127,0.370870858433375
Samatzai,Porto_Olbia,164.3,0.849,6,0.037403163222367926,0.849,0.03175528557579037,0.022614251008799165
Samatzai,Porto_Porto Torres,173.1,0.847,6,0.03136696531196961,0.847,0.02656781961923826,0.01892004215147101
Samatzai,Porto_Golfo Aranci,173.1,0.874,6,0.03136696531196961,0.874,0.02741472768266144,0.01952316037825934
Samatzai,Porto_Arbatax,75.8,0.964,6,0.21958848653038082,0.964,0.2116833010152871,0.1507484255528301
Samatzai,Porto_Porto Vesme,66.4,,6,0.2650067451297589,0.5,0.13250337256487946,0.09436112673409762
San Basilio,Aeroporto_Cagliari,32.7,,0,0.5199617644572618,0.5,0.2599808822286309,0.3034658667106607
San Basilio,Aeroporto_Olbia,154.1,,0,0.04586742999301104,0.5,0.02293371499650552,0.026769659517461956
San Basilio,Aeroporto_Alghero,146.3,,0,0.053611054044221465,0.5,0.026805527022110733,0.03128907949180363
San Basilio,Porto_Cagliari,34.4,,0,0.5025802250254284,0.5,0.2512901125127142,0.2933214593926484
San Basilio,Porto_Olbia,157.8,,0,0.042595783903756214,0.5,0.021297891951878107,0.024860225047635926
San Basilio,Porto_Porto Torres,175.0,,0,0.0301973834223185,0.5,0.01509869171115925,0.017624132694090137
San Basilio,Porto_Golfo Aranci,166.1,,0,0.03608059834802215,0.5,0.018040299174011076,0.021057760007701
San Basilio,Porto_Arbatax,62.9,,0,0.28422190223921745,0.5,0.14211095111960872,0.16588074700301594
San Basilio,Porto_Porto Vesme,80.9,,0,0.19829489254317698,0.5,0.09914744627158849,0.11573107013498235
San Gavino Monreale,Aeroporto_Cagliari,40.9,0.471,12,0.4413133992658562,0.471,0.20785861105421827,0.3474485148422555
San Gavino Monreale,Aeroporto_Olbia,161.3,0.585,12,0.03971604566591155,0.585,0.023233886714558255,0.03883687758733655
San Gavino Monreale,Aeroporto_Alghero,127.2,0.499,12,0.07855156428230954,0.499,0.03919723057687246,0.0655205934495125
San Gavino Monreale,Porto_Cagliari,45.0,0.47,12,0.4065696597405991,0.47,0.19108774007808157,0.3194149675010301
San Gavino Monreale,Porto_Olbia,163.9,0.489,12,0.037703588627500284,0.489,0.01843705483884764,0.03081867664434598
San Gavino Monreale,Porto_Porto Torres,159.3,0.534,12,0.041336888237397645,0.534,0.022073898318770345,0.03689788529201312
San Gavino Monreale,Porto_Golfo Aranci,173.5,0.471,12,0.03111703066106086,0.471,0.014656121441359663,0.024498612794154963
San Gavino Monreale,Porto_Arbatax,90.1,0.359,12,0.16496862082263147,0.359,0.059223734875324695,0.09899613309970429
San Gavino Monreale,Porto_Porto Vesme,53.1,0.065,12,0.34576359115930777,0.065,0.022474633425355005,0.037567738789647025
San Giovanni Suergiu,Aeroporto_Cagliari,49.8,0.793,12,0.369353905899632,0.793,0.2928976473784082,0.38892331851727296
San Giovanni Suergiu,Aeroporto_Olbia,215.4,0.909,12,0.013460443578453348,0.909,0.012235543212814094,0.01624693169365468
San Giovanni Suergiu,Aeroporto_Alghero,170.2,0.814,12,0.03324004351101861,0.814,0.02705739541796915,0.035928086519572265
San Giovanni Suergiu,Porto_Cagliari,51.8,0.923,12,0.3548713320980274,0.923,0.3275462395264793,0.4349313542963024
San Giovanni Suergiu,Porto_Olbia,218.0,0.914,12,0.01277838764953576,0.914,0.011679446311675685,0.015508519985183359
San Giovanni Suergiu,Porto_Porto Torres,204.1,0.937,12,0.016873684513799156,0.937,0.01581064238942981,0.02099411709525465
San Giovanni Suergiu,Porto_Golfo Aranci,227.7,0.92,12,0.010525019991348101,0.92,0.009683018392040253,0.012857568778729978
San Giovanni Suergiu,Porto_Arbatax,137.9,0.886,12,0.06341847856432796,0.886,0.056188772007994575,0.07461010311402956
San Giovanni Suergiu,Porto_Porto Vesme,14.7,-0.231,12,0.7452764914432887,0.0,0.0,0.0
San Nicolò Gerrei,Aeroporto_Cagliari,32.6,,0,0.5210027286033344,0.5,0.2605013643016672,0.3079230716140154
San Nicolò Gerrei,Aeroporto_Olbia,157.6,,0,0.04276650826045223,0.5,0.021383254130226115,0.025275864909703148
San Nicolò Gerrei,Aeroporto_Alghero,154.0,,0,0.045959256649044204,0.5,0.022979628324522102,0.0271628433010475
San Nicolò Gerrei,Porto_Cagliari,33.4,,0,0.5127330190418905,0.5,0.25636650952094525,0.30303550725069256
San Nicolò Gerrei,Porto_Olbia,161.3,,0,0.03971604566591155,0.5,0.019858022832955773,0.02347298027899756
San Nicolò Gerrei,Porto_Porto Torres,182.2,,0,0.026147544328831745,0.5,0.013073772164415872,0.015453723604252866
San Nicolò Gerrei,Porto_Golfo Aranci,169.4,,0,0.03377616171569273,0.5,0.016888080857846367,0.019962389622619828
San Nicolò Gerrei,Porto_Arbatax,62.0,,0,0.2893842179390506,0.5,0.1446921089695253,0.1710318821233172
San Nicolò Gerrei,Porto_Porto Vesme,85.6,,0,0.18050442252243923,0.5,0.09025221126121961,0.106681737295354
San Sperate,Aeroporto_Cagliari,11.8,0.664,12,0.7897806739328027,0.664,0.524414367491381,0.36354054408664954
San Sperate,Aeroporto_Olbia,175.8,0.825,12,0.0297180700200882,0.825,0.024517407766572765,0.016996238683717222
San Sperate,Aeroporto_Alghero,155.0,0.684,12,0.0450492023935578,0.684,0.030813654437193538,0.021360995033339644
San Sperate,Porto_Cagliari,15.6,0.878,12,0.7319815282283126,0.878,0.6426797817844585,0.4455258513626655
San Sperate,Porto_Olbia,179.1,0.862,12,0.027820002572984018,0.862,0.02398084221791222,0.016624274558418136
San Sperate,Porto_Porto Torres,186.0,0.883,12,0.024233967845691113,0.883,0.021398593607745254,0.014834178552471993
San Sperate,Porto_Golfo Aranci,187.9,0.874,12,0.023330354454188063,0.874,0.020390729792960367,0.014135495636241316
San Sperate,Porto_Arbatax,88.0,0.897,12,0.17204486382305054,0.897,0.15432424284927634,0.10698242208649678
San Sperate,Porto_Porto Vesme,58.2,-0.141,12,0.3122347407080105,0.0,0.0,0.0
San Vito,Aeroporto_Cagliari,42.6,0.763,12,0.4265609563450914,0.763,0.32546600969130474,0.2852924240131016
San Vito,Aeroporto_Olbia,163.6,0.902,12,0.037930490183228215,0.902,0.03421330214527185,0.02999021591156353
San Vito,Aeroporto_Alghero,170.3,0.784,12,0.03317362985978568,0.784,0.026008125810071978,0.022797837671069653
San Vito,Porto_Cagliari,41.4,0.932,12,0.4369222575744412,0.932,0.4072115440593792,0.3569477765159143
San Vito,Porto_Olbia,167.8,0.926,12,0.03487447823346929,0.926,0.032293766844192565,0.028307616614810426
San Vito,Porto_Porto Torres,197.1,0.945,12,0.019409357186406122,0.945,0.018341842541153786,0.01607783474653941
San Vito,Porto_Golfo Aranci,175.0,0.93,12,0.0301973834223185,0.93,0.02808356658275621,0.024617098396625313
San Vito,Porto_Arbatax,60.9,0.91,12,0.2958212181120332,0.91,0.2691973084819502,0.23596919613037576
San Vito,Porto_Porto Vesme,100.5,-0.222,12,0.13398867466880499,0.0,0.0,0.0
Sanluri,Aeroporto_Cagliari,36.2,0.797,12,0.4848091357673432,0.797,0.38639288120657256,0.37126788244037695
Sanluri,Aeroporto_Olbia,158.4,0.779,12,0.042087689162481054,0.779,0.03278630985757274,0.03150291950473966
Sanluri,Aeroporto_Alghero,130.6,0.804,12,0.07338762164662144,0.804,0.05900364780388364,0.05669400354375124
Sanluri,Porto_Cagliari,40.1,0.78,12,0.4484312042481095,0.78,0.3497763393135254,0.3360846618580778
Sanluri,Porto_Olbia,161.3,0.703,12,0.03971604566591155,0.703,0.027920380103135814,0.026827462155752938
Sanluri,Porto_Porto Torres,161.9,0.758,12,0.03924230126921989,0.758,0.029745664362068675,0.028581297318423706
Sanluri,Porto_Golfo Aranci,170.7,0.734,12,0.0329092995518991,0.734,0.024155425871093938,0.023209883641236183
Sanluri,Porto_Arbatax,82.8,0.686,12,0.19090105916394634,0.686,0.1309581265864672,0.12583188953764157
Sanluri,Porto_Porto Vesme,59.0,-0.107,12,0.30727873860113125,0.0,0.0,0.0
Santadi,Aeroporto_Cagliari,31.7,0.522,9,0.5304656888619749,0.522,0.2769030895859509,0.2471712503699523
Santadi,Aeroporto_Olbia,210.7,0.734,9,0.014787101477478169,0.734,0.010853732484468975,0.00968833765408184
Santadi,Aeroporto_Alghero,176.9,0.547,9,0.02907141180171939,0.547,0.015902062255540507,0.014194614502279618
Santadi,Porto_Cagliari,32.5,0.881,9,0.522045776761016,0.881,0.45992232932645516,0.4105392156608447
Santadi,Porto_Olbia,213.8,0.827,9,0.013898143623924953,0.827,0.011493764776985936,0.010259647935433757
Santadi,Porto_Porto Torres,210.0,0.857,9,0.014995576820477703,0.857,0.012851209335149391,0.01147133997271239
Santadi,Porto_Golfo Aranci,223.0,0.86,9,0.011562363287468536,0.86,0.00994363242722294,0.008875957519762528
Santadi,Porto_Arbatax,125.1,0.941,9,0.0819209926872563,0.941,0.07708765411870817,0.06881054265266034
Santadi,Porto_Porto Vesme,35.6,,9,0.49066189169924007,0.5,0.24533094584962004,0.2189890937322725
Sant'Andrea Frius,Aeroporto_Cagliari,27.3,,3,0.579262231380782,0.5,0.289631115690391,0.32168139999864903
Sant'Andrea Frius,Aeroporto_Olbia,159.3,,3,0.041336888237397645,0.5,0.020668444118698823,0.02295559309657923
Sant'Andrea Frius,Aeroporto_Alghero,149.5,,3,0.050287436723591865,0.5,0.025143718361795932,0.02792609662989533
Sant'Andrea Frius,Porto_Cagliari,29.1,,3,0.5587796888828462,0.5,0.2793898444414231,0.31030684010275866
Sant'Andrea Frius,Porto_Olbia,162.9,,3,0.03846525164159334,0.5,0.01923262582079667,0.02136088860803741
Sant'Andrea Frius,Porto_Porto Torres,178.6,,3,0.028099598247124487,0.5,0.014049799123562244,0.01560453558656522
Sant'Andrea Frius,Porto_Golfo Aranci,171.3,,3,0.03251674797733129,0.5,0.016258373988665645,0.018057509097076267
Sant'Andrea Frius,Porto_Arbatax,67.9,,3,0.2571746121714024,0.5,0.1285873060857012,0.14281664642662387
Sant'Andrea Frius,Porto_Porto Vesme,76.9,,3,0.2148102926780192,0.5,0.1074051463390096,0.11929049045381501
Sant'Anna Arresi,Aeroporto_Cagliari,47.6,0.794,12,0.3859683143742421,0.794,0.30645884161314824,0.3982344256392465
Sant'Anna Arresi,Aeroporto_Olbia,223.9,0.936,12,0.011356102662921816,0.936,0.010629312092494821,0.013812484488335814
Sant'Anna Arresi,Aeroporto_Alghero,184.0,0.817,12,0.025222974835227212,0.817,0.020607170440380632,0.02677842362510239
Sant'Anna Arresi,Porto_Cagliari,48.3,0.916,12,0.38060240696771647,0.916,0.3486318047824283,0.45303697490432465
Sant'Anna Arresi,Porto_Olbia,226.8,0.957,12,0.01071618568095305,0.957,0.01025538969667207,0.013326583119818288
Sant'Anna Arresi,Porto_Porto Torres,217.6,0.954,12,0.012881024751743584,0.954,0.012288497613163378,0.015968548217397592
Sant'Anna Arresi,Porto_Golfo Aranci,236.1,0.944,12,0.00889736600981881,0.944,0.008399113513268955,0.010914405759119044
Sant'Anna Arresi,Porto_Arbatax,140.6,0.87,12,0.06008470273734039,0.87,0.05227369138148614,0.0679281542466557
Sant'Anna Arresi,Porto_Porto Vesme,30.0,-0.227,12,0.5488116360940265,0.0,0.0,0.0
Sant'Antioco,Aeroporto_Cagliari,59.1,0.845,12,0.306664795271906,0.845,0.2591317520047606,0.40038808725962954
Sant'Antioco,Aeroporto_Olbia,225.9,0.947,12,0.010910823508464855,0.947,0.010332549862516218,0.01596496702531311
Sant'Antioco,Aeroporto_Alghero,178.1,0.862,12,0.02838200390450609,0.862,0.02446528736568425,0.03780165702126515
Sant'Antioco,Porto_Cagliari,60.7,0.933,12,0.2970068727128105,0.933,0.27710741224105223,0.42816253081414063
Sant'Antioco,Porto_Olbia,228.4,0.937,12,0.010378696366785877,0.937,0.009724838495678368,0.01502598370932923
Sant'Antioco,Porto_Porto Torres,212.2,0.958,12,0.01435007658294723,0.958,0.013747373366463447,0.021241258489006598
Sant'Antioco,Porto_Golfo Aranci,238.2,0.937,12,0.008531415393508044,0.937,0.007993936223717038,0.012351542447143761
Sant'Antioco,Porto_Arbatax,148.6,0.873,12,0.05120080624950572,0.873,0.044698303855818494,0.06906397323417204
Sant'Antioco,Porto_Porto Vesme,18.1,-0.27,12,0.6962823678417709,0.0,0.0,0.0
Sardara,Aeroporto_Cagliari,45.0,0.298,12,0.4065696597405991,0.298,0.12115775860269853,0.2723987308131309
Sardara,Aeroporto_Olbia,154.2,0.37,12,0.04577578680675901,0.37,0.016937041118500834,0.03807951350056321
Sardara,Aeroporto_Alghero,122.0,0.333,12,0.0871608514619813,0.333,0.029024563536839774,0.06525586442851325
Sardara,Porto_Cagliari,49.0,0.41,12,0.37531109885139957,0.41,0.15387755052907381,0.3459625693654878
Sardara,Porto_Olbia,156.9,0.35,12,0.04336945012110491,0.35,0.015179307542386717,0.03412760484227241
Sardara,Porto_Porto Torres,153.7,0.375,12,0.046235841112576184,0.375,0.01733844041721607,0.038981978689588886
Sardara,Porto_Golfo Aranci,166.5,0.344,12,0.0357931050676553,0.344,0.01231282814327342,0.027682905309814595
Sardara,Porto_Arbatax,84.8,0.381,12,0.18341572156771246,0.381,0.06988138991729845,0.15711418022638823
Sardara,Porto_Porto Vesme,59.8,0.03,12,0.3024014015294998,0.03,0.009072042045884993,0.020396652824240923
Segariu,Aeroporto_Cagliari,35.8,,0,0.4887031641990795,0.5,0.24435158209953975,0.2928482491837298
Segariu,Aeroporto_Olbia,153.2,,0,0.04670051904103463,0.5,0.023350259520517315,0.027984605459945966
Segariu,Aeroporto_Alghero,132.1,,0,0.0712186896447116,0.5,0.0356093448223558,0.042676761886315834
Segariu,Porto_Cagliari,39.3,,0,0.45566381006770357,0.5,0.22783190503385178,0.27304989770918686
Segariu,Porto_Olbia,156.4,,0,0.04380532034117049,0.5,0.021902660170585245,0.02624969983132425
Segariu,Porto_Porto Torres,162.4,,0,0.03885183384752591,0.5,0.019425916923762956,0.0232813952380924
Segariu,Porto_Golfo Aranci,165.5,,0,0.0365161737537404,0.5,0.0182580868768702,0.0218817849649026
Segariu,Porto_Arbatax,73.9,,0,0.22809341933962582,0.5,0.11404670966981291,0.13668165749123165
Segariu,Porto_Porto Vesme,67.5,,0,0.2592402606458915,0.5,0.12962013032294575,0.1553459482352705
Selegas,Aeroporto_Cagliari,36.6,0.455,8,0.480946135285778,0.455,0.218830491555029,0.203064698395721
Selegas,Aeroporto_Olbia,149.5,0.664,8,0.050287436723591865,0.664,0.033390857984465,0.0309851906725012
Selegas,Aeroporto_Alghero,136.0,0.486,8,0.06587475442640295,0.486,0.032015130651231835,0.02970857856048439
Selegas,Porto_Cagliari,39.4,0.788,8,0.4547533931679402,0.788,0.3583456738163369,0.3325284134666725
Selegas,Porto_Olbia,152.9,0.734,8,0.04698156444836709,0.734,0.03448446830510144,0.032000011085983854
Selegas,Porto_Porto Torres,165.3,0.781,8,0.03666253096804106,0.781,0.02863343668604007,0.026570521061145404
Selegas,Porto_Golfo Aranci,161.7,0.774,8,0.03939958483171039,0.774,0.030495278659743844,0.028298225350269008
Selegas,Porto_Arbatax,65.0,0.854,8,0.2725317930340126,0.854,0.23274215125104675,0.21597408300789858
Selegas,Porto_Porto Vesme,76.3,,8,0.21740354458263497,0.5,0.10870177229131749,0.10087027839932414
Senorbì,Aeroporto_Cagliari,31.6,0.572,12,0.5315276818787179,0.572,0.30403383403462664,0.4055206850064104
