comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Anela,2023,3,0.0,6.0,0.0,0,True
Anela,2023,4,0.0,6.0,0.0,0,True
Anela,2023,5,0.0,6.0,0.0,0,True
Anela,2023,6,0.0,6.0,0.0,0,True
Anela,2023,7,0.0,6.0,0.0,0,True
Anela,2023,8,0.0,6.0,0.0,0,True
Anela,2023,9,0.0,6.0,0.0,0,True
Anela,2023,10,0.0,6.0,0.0,0,True
Anela,2023,11,0.0,6.0,0.0,0,True
Anela,2023,12,0.0,6.0,0.0,0,True
Arborea,2023,1,126949.0,1883.0,18.47,0,True
Arborea,2023,2,126949.0,1883.0,18.47,0,True
Arborea,2023,3,126949.0,1883.0,18.47,0,True
Arborea,2023,4,126949.0,1883.0,18.47,0,True
Arborea,2023,5,126949.0,1883.0,18.47,0,True
