comune,anno,rank,mercato,presenze,quota_pct
Pozzomaggiore,2024,4,Francia,87,7.21
Pozzomaggiore,2024,5,Paesi Bassi,64,5.3
Pozzomaggiore,2025,1,Italia,588,35.27
Pozzomaggiore,2025,2,Germania,273,16.38
Pozzomaggiore,2025,3,Francia,213,12.78
Pozzomaggiore,2025,4,Polonia,89,5.34
Pozzomaggiore,2025,5,Spagna,81,4.86
Pula,2022,1,Italia,207943,46.13
Pula,2022,2,Germania,54365,12.06
Pula,2022,3,Regno Unito,39497,8.76
Pula,2022,4,Svizzera (incluso Liechtenstein),36875,8.18
Pula,2022,5,Francia,25735,5.71
Pula,2023,1,Italia,206516,42.14
Pula,2023,2,Germania,64672,13.2
Pula,2023,3,Svizzera (incluso Liechtenstein),40560,8.28
Pula,2023,4,Regno Unito,40349,8.23
Pula,2023,5,Francia,30116,6.14
Pula,2024,1,Italia,270686,44.96
Pula,2024,2,Germania,87596,14.55
Pula,2024,3,Svizzera (incluso Liechtenstein),41340,6.87
Pula,2024,4,Regno Unito,39808,6.61
Pula,2024,5,Francia,30710,5.1
Pula,2025,1,Italia,264479,41.14
Pula,2025,2,Germania,96103,14.95
Pula,2025,3,Svizzera (incluso Liechtenstein),45785,7.12
Pula,2025,4,Regno Unito,41756,6.5
Pula,2025,5,Francia,36356,5.66
Putifigari,2023,1,Italia,358,35.59
Putifigari,2023,2,Francia,322,32.01
Putifigari,2023,3,Regno Unito,84,8.35
Putifigari,2023,4,Spagna,70,6.96
Putifigari,2023,5,Canada,63,6.26
Putifigari,2024,1,Italia,390,56.12
Putifigari,2024,2,Francia,93,13.38
Putifigari,2024,3,Spagna,57,8.2
Putifigari,2024,4,Ungheria,32,4.6
Putifigari,2024,5,Germania,27,3.88
Putifigari,2025,1,Italia,447,41.31
Putifigari,2025,2,Francia,315,29.11
Putifigari,2025,3,Polonia,83,7.67
Putifigari,2025,4,Germania,69,6.38
Putifigari,2025,5,Spagna,60,5.55
Quartu Sant'Elena,2022,1,Italia,90171,40.8
Quartu Sant'Elena,2022,2,Germania,26564,12.02
Quartu Sant'Elena,2022,3,Francia,23565,10.66
Quartu Sant'Elena,2022,4,Svizzera (incluso Liechtenstein),9748,4.41
Quartu Sant'Elena,2022,5,Polonia,8762,3.96
Quartu Sant'Elena,2023,1,Italia,88795,36.27
Quartu Sant'Elena,2023,2,Germania,36140,14.76
Quartu Sant'Elena,2023,3,Francia,31877,13.02
Quartu Sant'Elena,2023,4,Polonia,10226,4.18
Quartu Sant'Elena,2023,5,Svizzera (incluso Liechtenstein),9324,3.81
Quartu Sant'Elena,2024,1,Italia,92411,31.55
Quartu Sant'Elena,2024,2,Germania,41617,14.21
Quartu Sant'Elena,2024,3,Francia,40890,13.96
Quartu Sant'Elena,2024,4,Polonia,17057,5.82
Quartu Sant'Elena,2024,5,Repubblica Ceca,11700,4.0
Quartu Sant'Elena,2025,1,Italia,128242,33.7
Quartu Sant'Elena,2025,2,Francia,51138,13.44
Quartu Sant'Elena,2025,3,Germania,50717,13.33
Quartu Sant'Elena,2025,4,Polonia,19822,5.21
Quartu Sant'Elena,2025,5,Repubblica Ceca,15849,4.17
Quartucciu,2022,1,Italia,5018,53.98
Quartucciu,2022,2,Francia,1078,11.6
Quartucciu,2022,3,Germania,786,8.46
Quartucciu,2022,4,Regno Unito,297,3.19
Quartucciu,2022,5,Paesi Bassi,292,3.14
Quartucciu,2023,1,Italia,5590,47.21
Quartucciu,2023,2,Francia,1309,11.06
Quartucciu,2023,3,Germania,1145,9.67
Quartucciu,2023,4,Spagna,756,6.39
Quartucciu,2023,5,Polonia,529,4.47
Quartucciu,2024,1,Italia,7763,51.94
Quartucciu,2024,2,Germania,1506,10.08
Quartucciu,2024,3,Francia,1072,7.17
Quartucciu,2024,4,Spagna,717,4.8
Quartucciu,2024,5,Polonia,595,3.98
Quartucciu,2025,1,Italia,7293,48.7
Quartucciu,2025,2,Germania,1656,11.06
Quartucciu,2025,3,Francia,1578,10.54
Quartucciu,2025,4,Polonia,747,4.99
Quartucciu,2025,5,Paesi Bassi,517,3.45
Riola Sardo,2022,1,Italia,6970,64.6
Riola Sardo,2022,2,Germania,883,8.18
Riola Sardo,2022,3,Francia,778,7.21
Riola Sardo,2022,4,Svizzera (incluso Liechtenstein),524,4.86
Riola Sardo,2022,5,Regno Unito,270,2.5
Riola Sardo,2023,1,Italia,7654,67.37
Riola Sardo,2023,2,Germania,971,8.55
Riola Sardo,2023,3,Francia,655,5.77
Riola Sardo,2023,4,Svizzera (incluso Liechtenstein),385,3.39
Riola Sardo,2023,5,Belgio,328,2.89
Riola Sardo,2024,1,Italia,7871,64.82
Riola Sardo,2024,2,Germania,898,7.4
Riola Sardo,2024,3,Francia,797,6.56
Riola Sardo,2024,4,Svizzera (incluso Liechtenstein),397,3.27
Riola Sardo,2024,5,Belgio,325,2.68
Riola Sardo,2025,1,Italia,10703,67.6
Riola Sardo,2025,2,Francia,1179,7.45
Riola Sardo,2025,3,Germania,1157,7.31
Riola Sardo,2025,4,Svizzera (incluso Liechtenstein),456,2.88
Riola Sardo,2025,5,Paesi Bassi,356,2.25
Ruinas,2023,1,Francia,77,35.0
Ruinas,2023,2,Italia,34,15.45
Ruinas,2023,3,Germania,31,14.09
Ruinas,2023,4,Portogallo,30,13.64
Ruinas,2023,5,Austria,13,5.91
Ruinas,2024,1,Italia,70,26.82
Ruinas,2024,2,Germania,65,24.9
Ruinas,2024,3,Francia,64,24.52
Ruinas,2024,4,Romania,16,6.13
Ruinas,2024,5,Belgio,10,3.83
Ruinas,2025,1,Germania,63,31.98
Ruinas,2025,2,Italia,44,22.34
Ruinas,2025,3,Francia,39,19.8
Ruinas,2025,4,Paesi Bassi,20,10.15
Ruinas,2025,5,Spagna,19,9.64
Sadali,2023,1,Italia,782,88.66
Sadali,2023,2,Germania,30,3.4
Sadali,2023,3,Svizzera (incluso Liechtenstein),30,3.4
Sadali,2023,4,Francia,7,0.79
Sadali,2023,5,Stati Uniti d'America,6,0.68
Sadali,2024,1,Italia,1249,90.97
Sadali,2024,2,Germania,36,2.62
Sadali,2024,3,Romania,30,2.18
Sadali,2024,4,Francia,14,1.02
Sadali,2024,5,Lussemburgo,13,0.95
Sadali,2025,1,Italia,887,80.13
Sadali,2025,2,Paesi Bassi,45,4.07
Sadali,2025,3,Germania,35,3.16
Sadali,2025,4,Austria,25,2.26
Sadali,2025,5,Altri Paesi Europei,22,1.99
Sagama,2023,1,Italia,87,55.77
Sagama,2023,2,Germania,29,18.59
Sagama,2023,3,Francia,13,8.33
Sagama,2023,4,Spagna,6,3.85
Sagama,2023,5,Australia,5,3.21
Sagama,2024,1,Italia,49,65.33
Sagama,2024,2,Spagna,13,17.33
Sagama,2024,3,Germania,4,5.33
Sagama,2024,4,Altri Paesi dell'Africa,3,4.0
Sagama,2024,5,Svizzera (incluso Liechtenstein),2,2.67
Sagama,2025,1,Italia,404,66.45
Sagama,2025,2,Francia,132,21.71
Sagama,2025,3,Germania,31,5.1
Sagama,2025,4,Spagna,15,2.47
Sagama,2025,5,Russia,9,1.48
Samassi,2025,1,Italia,228,88.03
Samassi,2025,2,Altri Paesi dell'Africa,20,7.72
Samassi,2025,3,Stati Uniti d'America,6,2.32
Samassi,2025,4,Altri Paesi Africa Mediterranea,3,1.16
Samassi,2025,5,Francia,1,0.39
Samatzai,2025,1,Italia,178,59.53
Samatzai,2025,2,Francia,48,16.05
Samatzai,2025,3,Romania,14,4.68
Samatzai,2025,4,Slovacchia,12,4.01
Samatzai,2025,5,Spagna,12,4.01
Samugheo,2023,1,Italia,149,79.68
Samugheo,2023,2,Germania,22,11.76
Samugheo,2023,3,Romania,6,3.21
Samugheo,2023,4,Slovacchia,6,3.21
Samugheo,2023,5,Francia,2,1.07
Samugheo,2024,1,Italia,252,59.72
Samugheo,2024,2,Germania,79,18.72
Samugheo,2024,3,Spagna,22,5.21
Samugheo,2024,4,Giappone,20,4.74
Samugheo,2024,5,Polonia,9,2.13
Samugheo,2025,1,Italia,321,60.11
Samugheo,2025,2,Stati Uniti d'America,135,25.28
Samugheo,2025,3,Germania,37,6.93
Samugheo,2025,4,Francia,14,2.62
Samugheo,2025,5,Australia,6,1.12
San Gavino Monreale,2022,1,Italia,469,94.37
San Gavino Monreale,2022,2,Francia,18,3.62
San Gavino Monreale,2022,3,Romania,2,0.4
San Gavino Monreale,2022,4,Stati Uniti d'America,2,0.4
San Gavino Monreale,2022,5,Ungheria,2,0.4
San Gavino Monreale,2023,1,Italia,1031,83.41
San Gavino Monreale,2023,2,Norvegia,66,5.34
San Gavino Monreale,2023,3,Altri Paesi Europei,38,3.07
San Gavino Monreale,2023,4,Francia,19,1.54
San Gavino Monreale,2023,5,Argentina,16,1.29
San Gavino Monreale,2024,1,Italia,1006,84.18
San Gavino Monreale,2024,2,Argentina,53,4.44
San Gavino Monreale,2024,3,Germania,37,3.1
San Gavino Monreale,2024,4,Spagna,28,2.34
San Gavino Monreale,2024,5,Belgio,16,1.34
San Gavino Monreale,2025,1,Italia,1682,87.56
San Gavino Monreale,2025,2,Germania,90,4.69
San Gavino Monreale,2025,3,Francia,32,1.67
San Gavino Monreale,2025,4,Spagna,22,1.15
San Gavino Monreale,2025,5,Repubblica Ceca,12,0.62
San Giovanni Suergiu,2022,1,Italia,3678,66.85
San Giovanni Suergiu,2022,2,Germania,525,9.54
San Giovanni Suergiu,2022,3,Francia,377,6.85
San Giovanni Suergiu,2022,4,Svizzera (incluso Liechtenstein),270,4.91
San Giovanni Suergiu,2022,5,Spagna,129,2.34
San Giovanni Suergiu,2023,1,Italia,5089,42.81
San Giovanni Suergiu,2023,2,Francia,1496,12.59
San Giovanni Suergiu,2023,3,Germania,1260,10.6
San Giovanni Suergiu,2023,4,Svizzera (incluso Liechtenstein),775,6.52
San Giovanni Suergiu,2023,5,Polonia,546,4.59
San Giovanni Suergiu,2024,1,Italia,5916,44.43
San Giovanni Suergiu,2024,2,Germania,1544,11.6
San Giovanni Suergiu,2024,3,Francia,1223,9.18
San Giovanni Suergiu,2024,4,Svizzera (incluso Liechtenstein),812,6.1
San Giovanni Suergiu,2024,5,Polonia,616,4.63
San Giovanni Suergiu,2025,1,Italia,7681,43.85
San Giovanni Suergiu,2025,2,Germania,3059,17.46
San Giovanni Suergiu,2025,3,Francia,1648,9.41
San Giovanni Suergiu,2025,4,Svizzera (incluso Liechtenstein),957,5.46
San Giovanni Suergiu,2025,5,Polonia,863,4.93
San Nicolò D'Arcidano,2023,1,Italia,206,60.06
San Nicolò D'Arcidano,2023,2,Germania,56,16.33
San Nicolò D'Arcidano,2023,3,Paesi Bassi,34,9.91
San Nicolò D'Arcidano,2023,4,Francia,27,7.87
San Nicolò D'Arcidano,2023,5,Spagna,12,3.5
San Nicolò D'Arcidano,2024,1,Italia,349,62.54
San Nicolò D'Arcidano,2024,2,Germania,93,16.67
San Nicolò D'Arcidano,2024,3,Spagna,38,6.81
San Nicolò D'Arcidano,2024,4,Repubblica Ceca,26,4.66
San Nicolò D'Arcidano,2024,5,Francia,13,2.33
San Nicolò D'Arcidano,2025,1,Italia,352,58.18
San Nicolò D'Arcidano,2025,2,Germania,91,15.04
San Nicolò D'Arcidano,2025,3,Spagna,34,5.62
San Nicolò D'Arcidano,2025,4,Argentina,24,3.97
San Nicolò D'Arcidano,2025,5,Regno Unito,19,3.14
San Sperate,2022,1,Italia,269,43.25
San Sperate,2022,2,Francia,139,22.35
San Sperate,2022,3,Spagna,42,6.75
San Sperate,2022,4,Regno Unito,27,4.34
San Sperate,2022,5,Svizzera (incluso Liechtenstein),26,4.18
San Sperate,2023,1,Italia,538,33.56
San Sperate,2023,2,Francia,342,21.33
San Sperate,2023,3,Bulgaria,276,17.22
San Sperate,2023,4,Spagna,105,6.55
San Sperate,2023,5,Belgio,72,4.49
San Sperate,2024,1,Italia,595,31.95
San Sperate,2024,2,Francia,446,23.95
San Sperate,2024,3,Germania,164,8.81
San Sperate,2024,4,Belgio,149,8.0
San Sperate,2024,5,Regno Unito,136,7.3
San Sperate,2025,1,Italia,1073,44.47
San Sperate,2025,2,Francia,322,13.34
San Sperate,2025,3,Germania,233,9.66
San Sperate,2025,4,Spagna,135,5.59
San Sperate,2025,5,Polonia,115,4.77
San Teodoro,2022,1,Italia,406297,59.16
San Teodoro,2022,2,Germania,113986,16.6
San Teodoro,2022,3,Svizzera (incluso Liechtenstein),36561,5.32
San Teodoro,2022,4,Regno Unito,23552,3.43
San Teodoro,2022,5,Francia,18264,2.66
San Teodoro,2023,1,Italia,460489,67.35
San Teodoro,2023,2,Germania,68093,9.96
San Teodoro,2023,3,Svizzera (incluso Liechtenstein),30592,4.47
San Teodoro,2023,4,Regno Unito,15542,2.27
San Teodoro,2023,5,Francia,15333,2.24
San Teodoro,2024,1,Italia,520020,58.17
San Teodoro,2024,2,Germania,131538,14.71
San Teodoro,2024,3,Svizzera (incluso Liechtenstein),37086,4.15
San Teodoro,2024,4,Regno Unito,28438,3.18
San Teodoro,2024,5,Francia,27833,3.11
San Teodoro,2025,1,Italia,539300,53.82
San Teodoro,2025,2,Germania,156006,15.57
San Teodoro,2025,3,Svizzera (incluso Liechtenstein),47382,4.73
San Teodoro,2025,4,Francia,36245,3.62
San Teodoro,2025,5,Regno Unito,35007,3.49
San Vero Milis,2022,1,Italia,25698,58.95
San Vero Milis,2022,2,Germania,6229,14.29
San Vero Milis,2022,3,Svizzera (incluso Liechtenstein),2723,6.25
San Vero Milis,2022,4,Francia,2311,5.3
San Vero Milis,2022,5,Paesi Bassi,1083,2.48
San Vero Milis,2023,1,Italia,23980,51.45
San Vero Milis,2023,2,Germania,7437,15.96
San Vero Milis,2023,3,Svizzera (incluso Liechtenstein),3988,8.56
San Vero Milis,2023,4,Francia,3000,6.44
San Vero Milis,2023,5,Austria,1224,2.63
San Vero Milis,2024,1,Italia,25101,51.6
San Vero Milis,2024,2,Germania,7598,15.62
San Vero Milis,2024,3,Svizzera (incluso Liechtenstein),3219,6.62
San Vero Milis,2024,4,Francia,2962,6.09
San Vero Milis,2024,5,Paesi Bassi,1579,3.25
San Vero Milis,2025,1,Italia,31345,49.75
San Vero Milis,2025,2,Germania,11196,17.77
San Vero Milis,2025,3,Svizzera (incluso Liechtenstein),4294,6.82
San Vero Milis,2025,4,Francia,3619,5.74
San Vero Milis,2025,5,Paesi Bassi,1687,2.68
San Vito,2022,1,Italia,1884,51.63
San Vito,2022,2,Germania,775,21.24
San Vito,2022,3,Francia,277,7.59
San Vito,2022,4,Polonia,120,3.29
San Vito,2022,5,Spagna,96,2.63
San Vito,2023,1,Italia,2508,48.19
San Vito,2023,2,Germania,1250,24.02
San Vito,2023,3,Francia,258,4.96
San Vito,2023,4,Austria,184,3.54
San Vito,2023,5,Polonia,157,3.02
San Vito,2024,1,Italia,3338,45.71
San Vito,2024,2,Germania,1727,23.65
San Vito,2024,3,Francia,477,6.53
San Vito,2024,4,Spagna,248,3.4
San Vito,2024,5,Svizzera (incluso Liechtenstein),240,3.29
San Vito,2025,1,Italia,5097,53.61
San Vito,2025,2,Germania,1599,16.82
San Vito,2025,3,Francia,716,7.53
San Vito,2025,4,Svizzera (incluso Liechtenstein),209,2.2
San Vito,2025,5,Austria,201,2.11
Sanluri,2022,1,Italia,2963,75.99
Sanluri,2022,2,Germania,231,5.92
Sanluri,2022,3,Francia,181,4.64
Sanluri,2022,4,Polonia,93,2.39
Sanluri,2022,5,Spagna,56,1.44
Sanluri,2023,1,Italia,2139,64.08
Sanluri,2023,2,Germania,295,8.84
Sanluri,2023,3,Francia,167,5.0
Sanluri,2023,4,Spagna,151,4.52
Sanluri,2023,5,Regno Unito,75,2.25
Sanluri,2024,1,Italia,3155,63.18
Sanluri,2024,2,Germania,444,8.89
Sanluri,2024,3,Francia,222,4.45
Sanluri,2024,4,Spagna,158,3.16
Sanluri,2024,5,Slovenia,144,2.88
Sanluri,2025,1,Italia,2956,57.63
Sanluri,2025,2,Francia,418,8.15
Sanluri,2025,3,Germania,332,6.47
Sanluri,2025,4,Stati Uniti d'America,295,5.75
Sanluri,2025,5,Spagna,257,5.01
Sant'Andrea Frius,2025,1,Italia,72,78.26
Sant'Andrea Frius,2025,2,Francia,13,14.13
Sant'Andrea Frius,2025,3,Spagna,6,6.52
Sant'Andrea Frius,2025,4,Germania,1,1.09
Sant'Anna Arresi,2022,1,Italia,53496,74.63
Sant'Anna Arresi,2022,2,Germania,4242,5.92
Sant'Anna Arresi,2022,3,Francia,2848,3.97
Sant'Anna Arresi,2022,4,Regno Unito,2431,3.39
Sant'Anna Arresi,2022,5,Svizzera (incluso Liechtenstein),1641,2.29
Sant'Anna Arresi,2023,1,Italia,55738,74.83
Sant'Anna Arresi,2023,2,Germania,4152,5.57
Sant'Anna Arresi,2023,3,Francia,2905,3.9
Sant'Anna Arresi,2023,4,Regno Unito,2058,2.76
Sant'Anna Arresi,2023,5,Svizzera (incluso Liechtenstein),1816,2.44
Sant'Anna Arresi,2024,1,Italia,56826,73.07
Sant'Anna Arresi,2024,2,Germania,5264,6.77
Sant'Anna Arresi,2024,3,Francia,3854,4.96
Sant'Anna Arresi,2024,4,Svizzera (incluso Liechtenstein),1847,2.38
Sant'Anna Arresi,2024,5,Polonia,1625,2.09
Sant'Anna Arresi,2025,1,Italia,68655,69.22
Sant'Anna Arresi,2025,2,Germania,7549,7.61
Sant'Anna Arresi,2025,3,Francia,4910,4.95
Sant'Anna Arresi,2025,4,Polonia,3010,3.03
Sant'Anna Arresi,2025,5,Svizzera (incluso Liechtenstein),2719,2.74
Sant'Antioco,2022,1,Italia,56384,57.39
Sant'Antioco,2022,2,Germania,13263,13.5
Sant'Antioco,2022,3,Francia,9776,9.95
Sant'Antioco,2022,4,Svizzera (incluso Liechtenstein),4748,4.83
Sant'Antioco,2022,5,Paesi Bassi,2629,2.68
Sant'Antioco,2023,1,Italia,49468,62.8
Sant'Antioco,2023,2,Francia,7575,9.62
Sant'Antioco,2023,3,Germania,6219,7.9
Sant'Antioco,2023,4,Svizzera (incluso Liechtenstein),2651,3.37
Sant'Antioco,2023,5,Spagna,1624,2.06
Sant'Antioco,2024,1,Italia,71062,53.86
Sant'Antioco,2024,2,Germania,22350,16.94
Sant'Antioco,2024,3,Francia,8751,6.63
Sant'Antioco,2024,4,Svizzera (incluso Liechtenstein),7702,5.84
Sant'Antioco,2024,5,Paesi Bassi,3834,2.91
Sant'Antioco,2025,1,Italia,72734,55.2
Sant'Antioco,2025,2,Germania,22323,16.94
Sant'Antioco,2025,3,Francia,8702,6.6
Sant'Antioco,2025,4,Svizzera (incluso Liechtenstein),7839,5.95
Sant'Antioco,2025,5,Paesi Bassi,2665,2.02
Sant'Antonio Di Gallura,2023,1,Paesi Bassi,2302,23.18
Sant'Antonio Di Gallura,2023,2,Germania,1877,18.9
Sant'Antonio Di Gallura,2023,3,Francia,1427,14.37
Sant'Antonio Di Gallura,2023,4,Italia,968,9.75
Sant'Antonio Di Gallura,2023,5,Belgio,905,9.11
Sant'Antonio Di Gallura,2024,1,Paesi Bassi,2986,22.81
Sant'Antonio Di Gallura,2024,2,Germania,2471,18.87
Sant'Antonio Di Gallura,2024,3,Francia,1697,12.96
Sant'Antonio Di Gallura,2024,4,Belgio,1458,11.14
Sant'Antonio Di Gallura,2024,5,Regno Unito,1205,9.2
Sant'Antonio Di Gallura,2025,1,Paesi Bassi,4143,27.34
Sant'Antonio Di Gallura,2025,2,Germania,2884,19.04
Sant'Antonio Di Gallura,2025,3,Francia,2027,13.38
Sant'Antonio Di Gallura,2025,4,Belgio,1513,9.99
Sant'Antonio Di Gallura,2025,5,Italia,1170,7.72
Santa Giusta,2022,1,Italia,435,67.86
Santa Giusta,2022,2,Francia,86,13.42
Santa Giusta,2022,3,Germania,18,2.81
Santa Giusta,2022,4,Paesi Bassi,14,2.18
Santa Giusta,2022,5,Spagna,14,2.18
Santa Giusta,2023,1,Italia,691,47.33
Santa Giusta,2023,2,Francia,319,21.85
Santa Giusta,2023,3,Germania,130,8.9
Santa Giusta,2023,4,Spagna,111,7.6
Santa Giusta,2023,5,Svizzera (incluso Liechtenstein),53,3.63
Santa Giusta,2024,1,Italia,1334,53.55
Santa Giusta,2024,2,Francia,308,12.36
Santa Giusta,2024,3,Germania,168,6.74
Santa Giusta,2024,4,Spagna,116,4.66
Santa Giusta,2024,5,Repubblica Ceca,90,3.61
Santa Giusta,2025,1,Italia,852,49.02
Santa Giusta,2025,2,Francia,226,13.0
Santa Giusta,2025,3,Germania,192,11.05
Santa Giusta,2025,4,Polonia,116,6.67
Santa Giusta,2025,5,Paesi Bassi,45,2.59
Santa Maria Coghinas,2022,1,Italia,3678,45.2
Santa Maria Coghinas,2022,2,Francia,1743,21.42
Santa Maria Coghinas,2022,3,Spagna,1308,16.07
Santa Maria Coghinas,2022,4,Germania,455,5.59
Santa Maria Coghinas,2022,5,Belgio,189,2.32
Santa Maria Coghinas,2023,1,Italia,4971,42.11
Santa Maria Coghinas,2023,2,Spagna,3680,31.18
Santa Maria Coghinas,2023,3,Francia,1133,9.6
Santa Maria Coghinas,2023,4,Germania,860,7.29
Santa Maria Coghinas,2023,5,Belgio,160,1.36
Santa Maria Coghinas,2024,1,Italia,8741,43.68
Santa Maria Coghinas,2024,2,Spagna,5552,27.74
Santa Maria Coghinas,2024,3,Germania,2198,10.98
Santa Maria Coghinas,2024,4,Francia,1332,6.66
Santa Maria Coghinas,2024,5,Regno Unito,579,2.89
Santa Maria Coghinas,2025,1,Italia,6697,37.26
Santa Maria Coghinas,2025,2,Spagna,4861,27.04
Santa Maria Coghinas,2025,3,Francia,2211,12.3
Santa Maria Coghinas,2025,4,Germania,1685,9.37
Santa Maria Coghinas,2025,5,Polonia,427,2.38
Santa Teresa Gallura,2022,1,Italia,239274,49.83
Santa Teresa Gallura,2022,2,Francia,90875,18.92
Santa Teresa Gallura,2022,3,Germania,48175,10.03
Santa Teresa Gallura,2022,4,Svizzera (incluso Liechtenstein),17655,3.68
Santa Teresa Gallura,2022,5,Slovacchia,8840,1.84
Santa Teresa Gallura,2023,1,Italia,234288,49.85
Santa Teresa Gallura,2023,2,Francia,59160,12.59
Santa Teresa Gallura,2023,3,Germania,47659,10.14
Santa Teresa Gallura,2023,4,Svizzera (incluso Liechtenstein),20589,4.38
Santa Teresa Gallura,2023,5,Slovacchia,12273,2.61
Santa Teresa Gallura,2024,1,Italia,192574,46.32
Santa Teresa Gallura,2024,2,Germania,51931,12.49
Santa Teresa Gallura,2024,3,Francia,40858,9.83
Santa Teresa Gallura,2024,4,Svizzera (incluso Liechtenstein),20561,4.95
Santa Teresa Gallura,2024,5,Regno Unito,11586,2.79
Santa Teresa Gallura,2025,1,Italia,225020,38.84
Santa Teresa Gallura,2025,2,Germania,79365,13.7
Santa Teresa Gallura,2025,3,Francia,60432,10.43
Santa Teresa Gallura,2025,4,Svizzera (incluso Liechtenstein),27276,4.71
Santa Teresa Gallura,2025,5,Regno Unito,25226,4.35
Santadi,2022,1,Italia,200,56.82
Santadi,2022,2,Francia,53,15.06
Santadi,2022,3,Germania,30,8.52
Santadi,2022,4,Svizzera (incluso Liechtenstein),23,6.53
Santadi,2022,5,Spagna,22,6.25
Santadi,2023,1,Italia,405,43.45
Santadi,2023,2,Francia,160,17.17
Santadi,2023,3,Germania,108,11.59
Santadi,2023,4,Spagna,66,7.08
Santadi,2023,5,Svizzera (incluso Liechtenstein),59,6.33
Santadi,2024,1,Italia,398,53.71
Santadi,2024,2,Francia,123,16.6
Santadi,2024,3,Stati Uniti d'America,100,13.5
Santadi,2024,4,Spagna,51,6.88
Santadi,2024,5,Belgio,13,1.75
Santadi,2025,1,Italia,746,55.71
Santadi,2025,2,Germania,127,9.48
Santadi,2025,3,Svizzera (incluso Liechtenstein),115,8.59
Santadi,2025,4,Francia,77,5.75
Santadi,2025,5,Stati Uniti d'America,71,5.3
Santu Lussurgiu,2022,1,Italia,3255,46.85
Santu Lussurgiu,2022,2,Germania,1009,14.52
Santu Lussurgiu,2022,3,Francia,595,8.56
Santu Lussurgiu,2022,4,Svizzera (incluso Liechtenstein),448,6.45
Santu Lussurgiu,2022,5,Regno Unito,343,4.94
Santu Lussurgiu,2023,1,Italia,3677,45.37
Santu Lussurgiu,2023,2,Francia,1202,14.83
Santu Lussurgiu,2023,3,Germania,927,11.44
Santu Lussurgiu,2023,4,Regno Unito,333,4.11
Santu Lussurgiu,2023,5,Svizzera (incluso Liechtenstein),325,4.01
Santu Lussurgiu,2024,1,Italia,3583,43.35
Santu Lussurgiu,2024,2,Germania,1203,14.56
Santu Lussurgiu,2024,3,Francia,626,7.57
Santu Lussurgiu,2024,4,Paesi Bassi,510,6.17
Santu Lussurgiu,2024,5,Spagna,364,4.4
Santu Lussurgiu,2025,1,Italia,4511,43.98
Santu Lussurgiu,2025,2,Germania,1488,14.51
Santu Lussurgiu,2025,3,Francia,1097,10.7
Santu Lussurgiu,2025,4,Spagna,400,3.9
Santu Lussurgiu,2025,5,Paesi Bassi,344,3.35
Sardara,2022,1,Italia,53289,96.44
Sardara,2022,2,Germania,400,0.72
Sardara,2022,3,Francia,352,0.64
Sardara,2022,4,Spagna,224,0.41
Sardara,2022,5,Stati Uniti d'America,158,0.29
Sardara,2023,1,Italia,49421,92.64
Sardara,2023,2,Spagna,529,0.99
Sardara,2023,3,Francia,502,0.94
Sardara,2023,4,Germania,462,0.87
Sardara,2023,5,Regno Unito,417,0.78
Sardara,2024,1,Italia,42892,95.08
Sardara,2024,2,Spagna,310,0.69
Sardara,2024,3,Francia,280,0.62
Sardara,2024,4,Germania,231,0.51
Sardara,2024,5,Regno Unito,164,0.36
Sardara,2025,1,Italia,50178,94.7
Sardara,2025,2,Francia,580,1.09
Sardara,2025,3,Germania,296,0.56
Sardara,2025,4,Spagna,210,0.4
Sardara,2025,5,Regno Unito,192,0.36
Sarroch,2022,1,Italia,9544,61.14
Sarroch,2022,2,Germania,1951,12.5
Sarroch,2022,3,Francia,954,6.11
Sarroch,2022,4,Svizzera (incluso Liechtenstein),686,4.39
Sarroch,2022,5,Regno Unito,647,4.14
Sarroch,2023,1,Italia,8366,49.64
Sarroch,2023,2,Germania,2629,15.6
Sarroch,2023,3,Francia,1593,9.45
Sarroch,2023,4,Regno Unito,716,4.25
Sarroch,2023,5,Stati Uniti d'America,622,3.69
Sarroch,2024,1,Italia,9236,45.39
Sarroch,2024,2,Germania,3553,17.46
Sarroch,2024,3,Francia,1355,6.66
Sarroch,2024,4,Regno Unito,863,4.24
Sarroch,2024,5,Svizzera (incluso Liechtenstein),669,3.29
Sarroch,2025,1,Italia,12625,48.91
Sarroch,2025,2,Germania,3371,13.06
Sarroch,2025,3,Francia,2069,8.02
Sarroch,2025,4,Regno Unito,1257,4.87
Sarroch,2025,5,Stati Uniti d'America,828,3.21
Sarule,2023,1,Italia,307,80.37
Sarule,2023,2,Francia,36,9.42
Sarule,2023,3,Belgio,17,4.45
Sarule,2023,4,Austria,6,1.57
Sarule,2023,5,Danimarca,4,1.05
Sarule,2024,1,Italia,401,89.71
Sarule,2024,2,Francia,32,7.16
Sarule,2024,3,Stati Uniti d'America,6,1.34
Sarule,2024,4,Canada,3,0.67
Sarule,2024,5,Germania,2,0.45
Sarule,2025,1,Italia,261,66.92
Sarule,2025,2,Altri Paesi Centro - Sud America,35,8.97
Sarule,2025,3,Austria,35,8.97
Sarule,2025,4,Spagna,20,5.13
Sarule,2025,5,Francia,14,3.59
Sassari,2022,1,Italia,128478,70.42
Sassari,2022,2,Spagna,9452,5.18
Sassari,2022,3,Francia,9446,5.18
Sassari,2022,4,Romania,3711,2.03
Sassari,2022,5,Germania,3698,2.03
Sassari,2023,1,Italia,153460,71.34
