comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Atzara,2024,10,1.84,0.0011,0.0675,0.0022,0.5,0.0024,6.01,0.2029,0.0059,4.0
Atzara,2024,11,1.86,0.0011,0.0685,0.0023,0.5,0.0024,6.01,0.2029,0.0059,4.0
Atzara,2024,12,0.42,0.0002,0.0153,0.0005,0.5,0.0024,6.01,0.2029,0.0026,4.0
Austis,2024,1,0.01,0.0,0.0006,0.0,1.38,0.0067,1.24,0.0419,0.0,4.0
Austis,2024,2,0.17,0.0001,0.0113,0.0004,1.38,0.0067,1.24,0.0419,0.0018,4.0
Austis,2024,3,0.01,0.0,0.0007,0.0,1.38,0.0067,1.24,0.0419,0.0,4.0
Austis,2024,4,0.06,0.0,0.0039,0.0001,1.38,0.0067,1.24,0.0419,0.0,4.0
Austis,2024,5,0.34,0.0002,0.023,0.0008,1.38,0.0067,1.24,0.0419,0.0026,4.0
Austis,2024,6,0.29,0.0002,0.0202,0.0007,1.38,0.0067,1.24,0.0419,0.0025,4.0
Austis,2024,7,1.04,0.0006,0.071,0.0023,1.38,0.0067,1.24,0.0419,0.0044,4.0
Austis,2024,8,2.3,0.0013,0.1575,0.0052,1.38,0.0067,1.24,0.0419,0.0066,4.0
Austis,2024,9,0.76,0.0004,0.0519,0.0017,1.38,0.0067,1.24,0.0419,0.0037,4.0
Austis,2024,10,0.77,0.0005,0.0525,0.0017,1.38,0.0067,1.24,0.0419,0.0039,4.0
Austis,2024,11,0.48,0.0003,0.033,0.0011,1.38,0.0067,1.24,0.0419,0.0031,4.0
Austis,2024,12,0.01,0.0,0.0008,0.0,1.38,0.0067,1.24,0.0419,0.0,4.0
Badesi,2024,1,2.35,0.0014,0.0403,0.0013,200.52,0.979,16.28,0.5496,0.0315,4.0
Badesi,2024,2,1.4,0.0008,0.0239,0.0008,200.52,0.979,16.28,0.5496,0.0242,4.0
Badesi,2024,3,6.55,0.0038,0.1121,0.0037,200.52,0.979,16.28,0.5496,0.0524,4.0
Badesi,2024,4,89.09,0.0521,1.525,0.0502,200.52,0.979,16.28,0.5496,0.1937,4.0
Badesi,2024,5,391.51,0.2289,6.7018,0.2207,200.52,0.979,16.28,0.5496,0.406,4.0
Badesi,2024,6,2046.44,1.0,35.031,1.0,200.52,0.979,16.28,0.5496,0.8565,4.0
Badesi,2024,7,2906.75,1.0,49.7579,1.0,200.52,0.979,16.28,0.5496,0.8565,4.0
Badesi,2024,8,3213.08,1.0,55.0016,1.0,200.52,0.979,16.28,0.5496,0.8565,4.0
Badesi,2024,9,2125.1,1.0,36.3776,1.0,200.52,0.979,16.28,0.5496,0.8565,4.0
Badesi,2024,10,1126.4,0.6585,19.2818,0.6349,200.52,0.979,16.28,0.5496,0.6887,4.0
Badesi,2024,11,2.61,0.0015,0.0446,0.0015,200.52,0.979,16.28,0.5496,0.0332,4.0
Badesi,2024,12,2.22,0.0013,0.0381,0.0013,200.52,0.979,16.28,0.5496,0.0309,4.0
Ballao,2024,1,0.0,0.0,0.0,0.0,0.17,0.0008,4.49,0.1516,0.0,4.0
Ballao,2024,2,0.0,0.0,0.0,0.0,0.17,0.0008,4.49,0.1516,0.0,4.0
Ballao,2024,3,0.0,0.0,0.0001,0.0,0.17,0.0008,4.49,0.1516,0.0,4.0
Ballao,2024,4,0.37,0.0002,0.0237,0.0008,0.17,0.0008,4.49,0.1516,0.0021,4.0
Ballao,2024,5,0.24,0.0001,0.0154,0.0005,0.17,0.0008,4.49,0.1516,0.0016,4.0
Ballao,2024,6,0.46,0.0003,0.0294,0.001,0.17,0.0008,4.49,0.1516,0.0025,4.0
Ballao,2024,7,1.2,0.0007,0.0768,0.0025,0.17,0.0008,4.49,0.1516,0.0038,4.0
Ballao,2024,8,0.33,0.0002,0.0211,0.0007,0.17,0.0008,4.49,0.1516,0.002,4.0
Ballao,2024,9,0.24,0.0001,0.0155,0.0005,0.17,0.0008,4.49,0.1516,0.0016,4.0
Ballao,2024,10,0.0,0.0,0.0001,0.0,0.17,0.0008,4.49,0.1516,0.0,4.0
Ballao,2024,11,0.0,0.0,0.0,0.0,0.17,0.0008,4.49,0.1516,0.0,4.0
Ballao,2024,12,0.0,0.0,0.0001,0.0,0.17,0.0008,4.49,0.1516,0.0,4.0
Banari,2024,1,,,,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,2,,,,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,3,0.7,,0.0291,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,4,0.66,,0.0272,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,5,1.26,,0.0524,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,6,1.97,,0.0816,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,7,2.2,,0.0913,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,8,4.59,,0.1903,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,9,1.31,,0.0544,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,10,0.47,,0.0194,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,11,,,,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Banari,2024,12,,,,,0.51,0.0025,7.0,0.2363,0.0243,2.0
Baradili,2024,1,0.26,0.0002,0.0185,0.0006,5.32,0.026,0.51,0.0172,0.0027,4.0
Baradili,2024,2,0.24,0.0001,0.0172,0.0006,5.32,0.026,0.51,0.0172,0.0023,4.0
Baradili,2024,3,0.34,0.0002,0.0236,0.0008,5.32,0.026,0.51,0.0172,0.0029,4.0
Baradili,2024,4,0.55,0.0003,0.039,0.0013,5.32,0.026,0.51,0.0172,0.0036,4.0
Baradili,2024,5,0.61,0.0004,0.0432,0.0014,5.32,0.026,0.51,0.0172,0.004,4.0
Baradili,2024,6,2.6,0.0015,0.1834,0.006,5.32,0.026,0.51,0.0172,0.008,4.0
Baradili,2024,7,1.6,0.0009,0.1129,0.0037,5.32,0.026,0.51,0.0172,0.0062,4.0
Baradili,2024,8,1.63,0.001,0.1146,0.0038,5.32,0.026,0.51,0.0172,0.0064,4.0
Baradili,2024,9,0.9,0.0005,0.0635,0.0021,5.32,0.026,0.51,0.0172,0.0047,4.0
Baradili,2024,10,0.55,0.0003,0.0388,0.0013,5.32,0.026,0.51,0.0172,0.0036,4.0
Baradili,2024,11,0.29,0.0002,0.0201,0.0007,5.32,0.026,0.51,0.0172,0.0028,4.0
Baradili,2024,12,0.36,0.0002,0.0251,0.0008,5.32,0.026,0.51,0.0172,0.0029,4.0
Baratili San Pietro,2024,1,4.0,0.0023,0.0198,0.0007,25.66,0.1253,4.95,0.1671,0.0135,4.0
Baratili San Pietro,2024,2,7.33,0.0043,0.0364,0.0012,25.66,0.1253,4.95,0.1671,0.0181,4.0
Baratili San Pietro,2024,3,5.33,0.0031,0.0264,0.0009,25.66,0.1253,4.95,0.1671,0.0155,4.0
Baratili San Pietro,2024,4,6.83,0.004,0.0339,0.0011,25.66,0.1253,4.95,0.1671,0.0174,4.0
Baratili San Pietro,2024,5,14.5,0.0085,0.0719,0.0024,25.66,0.1253,4.95,0.1671,0.0256,4.0
Baratili San Pietro,2024,6,60.31,0.0353,0.2992,0.0099,25.66,0.1253,4.95,0.1671,0.052,4.0
Baratili San Pietro,2024,7,117.96,0.069,0.5851,0.0193,25.66,0.1253,4.95,0.1671,0.0727,4.0
Baratili San Pietro,2024,8,150.12,0.0878,0.7446,0.0245,25.66,0.1253,4.95,0.1671,0.0819,4.0
Baratili San Pietro,2024,9,75.64,0.0442,0.3752,0.0124,25.66,0.1253,4.95,0.1671,0.0582,4.0
Baratili San Pietro,2024,10,14.83,0.0087,0.0736,0.0024,25.66,0.1253,4.95,0.1671,0.0257,4.0
Baratili San Pietro,2024,11,2.17,0.0013,0.0107,0.0004,25.66,0.1253,4.95,0.1671,0.0102,4.0
Baratili San Pietro,2024,12,4.5,0.0026,0.0223,0.0007,25.66,0.1253,4.95,0.1671,0.014,4.0
Baressa,2024,1,0.96,0.0006,0.0217,0.0007,2.15,0.0105,11.01,0.3717,0.0064,4.0
Baressa,2024,2,,,,,2.15,0.0105,11.01,0.3717,0.0625,2.0
Baressa,2024,3,4.39,0.0026,0.0995,0.0033,2.15,0.0105,11.01,0.3717,0.0135,4.0
Baressa,2024,4,7.42,0.0043,0.1682,0.0055,2.15,0.0105,11.01,0.3717,0.0174,4.0
Baressa,2024,5,7.58,0.0044,0.1718,0.0057,2.15,0.0105,11.01,0.3717,0.0177,4.0
Baressa,2024,6,2.63,0.0015,0.0597,0.002,2.15,0.0105,11.01,0.3717,0.0104,4.0
Baressa,2024,7,13.64,0.008,0.3092,0.0102,2.15,0.0105,11.01,0.3717,0.0238,4.0
Baressa,2024,8,19.62,0.0115,0.4448,0.0146,2.15,0.0105,11.01,0.3717,0.0285,4.0
Baressa,2024,9,15.79,0.0092,0.358,0.0118,2.15,0.0105,11.01,0.3717,0.0255,4.0
Baressa,2024,10,10.37,0.0061,0.2351,0.0077,2.15,0.0105,11.01,0.3717,0.0207,4.0
Baressa,2024,11,4.15,0.0024,0.094,0.0031,2.15,0.0105,11.01,0.3717,0.0131,4.0
Baressa,2024,12,0.0,0.0,0.0,0.0,2.15,0.0105,11.01,0.3717,0.0,4.0
Bari Sardo,2024,1,13.0,0.0076,0.1279,0.0042,86.01,0.4199,19.72,0.6658,0.0547,4.0
Bari Sardo,2024,2,21.85,0.0128,0.215,0.0071,86.01,0.4199,19.72,0.6658,0.071,4.0
Bari Sardo,2024,3,53.18,0.0311,0.5234,0.0172,86.01,0.4199,19.72,0.6658,0.1106,4.0
Bari Sardo,2024,4,116.2,0.0679,1.1436,0.0377,86.01,0.4199,19.72,0.6658,0.1636,4.0
Bari Sardo,2024,5,579.32,0.3387,5.7015,0.1877,86.01,0.4199,19.72,0.6658,0.3651,4.0
Bari Sardo,2024,6,834.45,0.4879,8.2124,0.2704,86.01,0.4199,19.72,0.6658,0.4382,4.0
Bari Sardo,2024,7,1392.0,0.8138,13.6997,0.4511,86.01,0.4199,19.72,0.6658,0.566,4.0
Bari Sardo,2024,8,1577.38,0.9222,15.5242,0.5112,86.01,0.4199,19.72,0.6658,0.6025,4.0
Bari Sardo,2024,9,1069.1,0.625,10.5218,0.3465,86.01,0.4199,19.72,0.6658,0.496,4.0
Bari Sardo,2024,10,478.03,0.2795,4.7047,0.1549,86.01,0.4199,19.72,0.6658,0.3317,4.0
Bari Sardo,2024,11,30.38,0.0178,0.299,0.0098,86.01,0.4199,19.72,0.6658,0.0836,4.0
Bari Sardo,2024,12,25.91,0.0151,0.255,0.0084,86.01,0.4199,19.72,0.6658,0.0772,4.0
Barrali,2024,1,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,2,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,3,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,4,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,5,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,6,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,7,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,8,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,9,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,10,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,11,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barrali,2024,12,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Barumini,2024,1,0.99,0.0006,0.0229,0.0008,1.99,0.0097,9.72,0.3282,0.0063,4.0
Barumini,2024,2,1.53,0.0009,0.0352,0.0012,1.99,0.0097,9.72,0.3282,0.0077,4.0
Barumini,2024,3,5.01,0.0029,0.1154,0.0038,1.99,0.0097,9.72,0.3282,0.0137,4.0
Barumini,2024,4,10.47,0.0061,0.2414,0.0079,1.99,0.0097,9.72,0.3282,0.0198,4.0
Barumini,2024,5,7.57,0.0044,0.1744,0.0057,1.99,0.0097,9.72,0.3282,0.0168,4.0
Barumini,2024,6,5.43,0.0032,0.1251,0.0041,1.99,0.0097,9.72,0.3282,0.0143,4.0
Barumini,2024,7,4.66,0.0027,0.1075,0.0035,1.99,0.0097,9.72,0.3282,0.0132,4.0
Barumini,2024,8,10.24,0.006,0.2361,0.0078,1.99,0.0097,9.72,0.3282,0.0196,4.0
Barumini,2024,9,7.11,0.0042,0.1639,0.0054,1.99,0.0097,9.72,0.3282,0.0164,4.0
Barumini,2024,10,9.21,0.0054,0.2123,0.007,1.99,0.0097,9.72,0.3282,0.0186,4.0
Barumini,2024,11,4.78,0.0028,0.1101,0.0036,1.99,0.0097,9.72,0.3282,0.0134,4.0
Barumini,2024,12,3.48,0.002,0.0802,0.0026,1.99,0.0097,9.72,0.3282,0.0113,4.0
Bauladu,2024,1,2.12,0.0012,0.0829,0.0027,1.13,0.0055,10.54,0.3558,0.0089,4.0
Bauladu,2024,2,1.62,0.0009,0.0632,0.0021,1.13,0.0055,10.54,0.3558,0.0078,4.0
Bauladu,2024,3,1.09,0.0006,0.0424,0.0014,1.13,0.0055,10.54,0.3558,0.0064,4.0
Bauladu,2024,4,1.74,0.001,0.0679,0.0022,1.13,0.0055,10.54,0.3558,0.0081,4.0
Bauladu,2024,5,3.59,0.0021,0.1401,0.0046,1.13,0.0055,10.54,0.3558,0.0117,4.0
Bauladu,2024,6,8.76,0.0051,0.342,0.0113,1.13,0.0055,10.54,0.3558,0.0183,4.0
Bauladu,2024,7,6.17,0.0036,0.241,0.0079,1.13,0.0055,10.54,0.3558,0.0154,4.0
Bauladu,2024,8,13.87,0.0081,0.5418,0.0178,1.13,0.0055,10.54,0.3558,0.023,4.0
Bauladu,2024,9,4.37,0.0026,0.1708,0.0056,1.13,0.0055,10.54,0.3558,0.013,4.0
Bauladu,2024,10,0.06,0.0,0.0025,0.0001,1.13,0.0055,10.54,0.3558,0.0,4.0
Bauladu,2024,11,0.03,0.0,0.0013,0.0,1.13,0.0055,10.54,0.3558,0.0,4.0
Bauladu,2024,12,0.04,0.0,0.0017,0.0001,1.13,0.0055,10.54,0.3558,0.0,4.0
Baunei,2024,1,1.81,0.0011,0.1126,0.0037,10.98,0.0536,12.46,0.4207,0.0174,4.0
Baunei,2024,2,1.51,0.0009,0.0941,0.0031,10.98,0.0536,12.46,0.4207,0.0158,4.0
Baunei,2024,3,4.9,0.0029,0.3054,0.0101,10.98,0.0536,12.46,0.4207,0.0285,4.0
Baunei,2024,4,22.89,0.0134,1.4271,0.047,10.98,0.0536,12.46,0.4207,0.0614,4.0
Baunei,2024,5,52.44,0.0307,3.2698,0.1077,10.98,0.0536,12.46,0.4207,0.0929,4.0
Baunei,2024,6,75.45,0.0441,4.704,0.1549,10.98,0.0536,12.46,0.4207,0.1114,4.0
Baunei,2024,7,101.37,0.0593,6.3204,0.2081,10.98,0.0536,12.46,0.4207,0.1292,4.0
Baunei,2024,8,110.71,0.0647,6.9027,0.2273,10.98,0.0536,12.46,0.4207,0.1349,4.0
Baunei,2024,9,81.19,0.0475,5.0623,0.1667,10.98,0.0536,12.46,0.4207,0.1156,4.0
Baunei,2024,10,40.71,0.0238,2.5379,0.0836,10.98,0.0536,12.46,0.4207,0.0818,4.0
Baunei,2024,11,3.5,0.002,0.2184,0.0072,10.98,0.0536,12.46,0.4207,0.0239,4.0
Baunei,2024,12,3.08,0.0018,0.1922,0.0063,10.98,0.0536,12.46,0.4207,0.0225,4.0
Belvì,2024,1,0.39,0.0002,0.0131,0.0004,2.84,0.0139,1.39,0.0469,0.0027,4.0
Belvì,2024,2,0.01,0.0,0.0003,0.0,2.84,0.0139,1.39,0.0469,0.0,4.0
Belvì,2024,3,0.4,0.0002,0.0132,0.0004,2.84,0.0139,1.39,0.0469,0.0027,4.0
Belvì,2024,4,1.55,0.0009,0.0518,0.0017,2.84,0.0139,1.39,0.0469,0.0056,4.0
Belvì,2024,5,1.12,0.0007,0.0373,0.0012,2.84,0.0139,1.39,0.0469,0.0048,4.0
Belvì,2024,6,1.96,0.0011,0.0654,0.0022,2.84,0.0139,1.39,0.0469,0.0063,4.0
Belvì,2024,7,2.96,0.0017,0.0988,0.0033,2.84,0.0139,1.39,0.0469,0.0078,4.0
Belvì,2024,8,1.21,0.0007,0.0404,0.0013,2.84,0.0139,1.39,0.0469,0.0049,4.0
Belvì,2024,9,0.53,0.0003,0.0176,0.0006,2.84,0.0139,1.39,0.0469,0.0033,4.0
Belvì,2024,10,1.33,0.0008,0.0445,0.0015,2.84,0.0139,1.39,0.0469,0.0053,4.0
Belvì,2024,11,1.1,0.0006,0.0369,0.0012,2.84,0.0139,1.39,0.0469,0.0047,4.0
Belvì,2024,12,1.87,0.0011,0.0625,0.0021,2.84,0.0139,1.39,0.0469,0.0062,4.0
Benetutti,2024,1,5.16,0.003,0.2915,0.0096,2.06,0.0101,11.45,0.3866,0.0183,4.0
Benetutti,2024,2,1.05,0.0006,0.0595,0.002,2.06,0.0101,11.45,0.3866,0.0083,4.0
Benetutti,2024,3,2.83,0.0017,0.1599,0.0053,2.06,0.0101,11.45,0.3866,0.0137,4.0
Benetutti,2024,4,4.35,0.0025,0.2458,0.0081,2.06,0.0101,11.45,0.3866,0.0168,4.0
Benetutti,2024,5,3.11,0.0018,0.1761,0.0058,2.06,0.0101,11.45,0.3866,0.0142,4.0
Benetutti,2024,6,8.36,0.0049,0.4724,0.0156,2.06,0.0101,11.45,0.3866,0.0234,4.0
Benetutti,2024,7,9.65,0.0056,0.5457,0.018,2.06,0.0101,11.45,0.3866,0.025,4.0
Benetutti,2024,8,16.74,0.0098,0.9465,0.0312,2.06,0.0101,11.45,0.3866,0.0331,4.0
Benetutti,2024,9,14.46,0.0085,0.8173,0.0269,2.06,0.0101,11.45,0.3866,0.0307,4.0
Benetutti,2024,10,11.36,0.0066,0.6424,0.0212,2.06,0.0101,11.45,0.3866,0.0272,4.0
Benetutti,2024,11,5.43,0.0032,0.3071,0.0101,2.06,0.0101,11.45,0.3866,0.0188,4.0
Benetutti,2024,12,3.66,0.0021,0.2067,0.0068,2.06,0.0101,11.45,0.3866,0.0154,4.0
Berchidda,2024,1,0.8,0.0005,0.0623,0.0021,2.47,0.0121,2.38,0.0804,0.0057,4.0
Berchidda,2024,2,1.53,0.0009,0.12,0.004,2.47,0.0121,2.38,0.0804,0.0077,4.0
Berchidda,2024,3,2.14,0.0013,0.1672,0.0055,2.47,0.0121,2.38,0.0804,0.0091,4.0
Berchidda,2024,4,1.67,0.001,0.1308,0.0043,2.47,0.0121,2.38,0.0804,0.008,4.0
Berchidda,2024,5,2.1,0.0012,0.1641,0.0054,2.47,0.0121,2.38,0.0804,0.0089,4.0
Berchidda,2024,6,2.76,0.0016,0.2163,0.0071,2.47,0.0121,2.38,0.0804,0.0103,4.0
Berchidda,2024,7,2.88,0.0017,0.2252,0.0074,2.47,0.0121,2.38,0.0804,0.0105,4.0
Berchidda,2024,8,4.5,0.0026,0.3526,0.0116,2.47,0.0121,2.38,0.0804,0.0131,4.0
Berchidda,2024,9,1.6,0.0009,0.1254,0.0041,2.47,0.0121,2.38,0.0804,0.0077,4.0
Berchidda,2024,10,1.01,0.0006,0.0793,0.0026,2.47,0.0121,2.38,0.0804,0.0062,4.0
Berchidda,2024,11,0.37,0.0002,0.029,0.001,2.47,0.0121,2.38,0.0804,0.0037,4.0
Berchidda,2024,12,0.14,0.0001,0.0108,0.0004,2.47,0.0121,2.38,0.0804,0.0025,4.0
Bessude,2024,1,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,2,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,3,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,4,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,5,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,6,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,7,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,8,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,9,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,10,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,11,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bessude,2024,12,,,,,0.98,0.0048,0.0,0.0,0.0,2.0
Bidonì,2024,1,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,2,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,3,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,4,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,5,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,6,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,7,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,8,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,9,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,10,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,11,,,,,0.0,0.0,,,0.0,1.0
Bidonì,2024,12,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,1,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,2,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,3,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,4,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,5,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,6,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,7,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,8,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,9,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,10,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,11,,,,,0.0,0.0,,,0.0,1.0
Birori,2024,12,,,,,0.0,0.0,,,0.0,1.0
Bitti,2024,1,0.0,0.0,0.0001,0.0,0.58,0.0028,7.95,0.2684,0.0,4.0
Bitti,2024,2,0.32,0.0002,0.0272,0.0009,0.58,0.0028,7.95,0.2684,0.0034,4.0
Bitti,2024,3,0.08,0.0,0.0068,0.0002,0.58,0.0028,7.95,0.2684,0.0,4.0
Bitti,2024,4,0.74,0.0004,0.063,0.0021,0.58,0.0028,7.95,0.2684,0.005,4.0
Bitti,2024,5,1.95,0.0011,0.1647,0.0054,0.58,0.0028,7.95,0.2684,0.0082,4.0
Bitti,2024,6,2.22,0.0013,0.1877,0.0062,0.58,0.0028,7.95,0.2684,0.0088,4.0
Bitti,2024,7,3.05,0.0018,0.2585,0.0085,0.58,0.0028,7.95,0.2684,0.0104,4.0
Bitti,2024,8,3.16,0.0018,0.2675,0.0088,0.58,0.0028,7.95,0.2684,0.0104,4.0
Bitti,2024,9,2.99,0.0017,0.2535,0.0083,0.58,0.0028,7.95,0.2684,0.0101,4.0
Bitti,2024,10,1.77,0.001,0.1502,0.0049,0.58,0.0028,7.95,0.2684,0.0078,4.0
Bitti,2024,11,0.37,0.0002,0.0315,0.001,0.58,0.0028,7.95,0.2684,0.0035,4.0
Bitti,2024,12,0.3,0.0002,0.0256,0.0008,0.58,0.0028,7.95,0.2684,0.0033,4.0
Bolotana,2024,1,0.01,0.0,0.0002,0.0,1.19,0.0058,1.29,0.0436,0.0,4.0
Bolotana,2024,2,0.39,0.0002,0.0184,0.0006,1.19,0.0058,1.29,0.0436,0.0023,4.0
Bolotana,2024,3,0.17,0.0001,0.0081,0.0003,1.19,0.0058,1.29,0.0436,0.0017,4.0
Bolotana,2024,4,0.54,0.0003,0.0251,0.0008,1.19,0.0058,1.29,0.0436,0.0028,4.0
Bolotana,2024,5,0.49,0.0003,0.023,0.0008,1.19,0.0058,1.29,0.0436,0.0028,4.0
Bolotana,2024,6,0.37,0.0002,0.0175,0.0006,1.19,0.0058,1.29,0.0436,0.0023,4.0
Bolotana,2024,7,0.94,0.0005,0.0442,0.0015,1.19,0.0058,1.29,0.0436,0.0037,4.0
Bolotana,2024,8,1.31,0.0008,0.0615,0.002,1.19,0.0058,1.29,0.0436,0.0045,4.0
Bolotana,2024,9,0.78,0.0005,0.0366,0.0012,1.19,0.0058,1.29,0.0436,0.0035,4.0
Bolotana,2024,10,0.57,0.0003,0.0268,0.0009,1.19,0.0058,1.29,0.0436,0.0029,4.0
Bolotana,2024,11,0.01,0.0,0.0003,0.0,1.19,0.0058,1.29,0.0436,0.0,4.0
Bolotana,2024,12,0.01,0.0,0.0003,0.0,1.19,0.0058,1.29,0.0436,0.0,4.0
Bonarcado,2024,1,0.01,0.0,0.0001,0.0,3.09,0.0151,12.79,0.4318,0.0,4.0
Bonarcado,2024,2,5.79,0.0034,0.1064,0.0035,3.09,0.0151,12.79,0.4318,0.0167,4.0
Bonarcado,2024,3,1.92,0.0011,0.0354,0.0012,3.09,0.0151,12.79,0.4318,0.0096,4.0
Bonarcado,2024,4,19.06,0.0111,0.3505,0.0115,3.09,0.0151,12.79,0.4318,0.0302,4.0
Bonarcado,2024,5,6.75,0.0039,0.1242,0.0041,3.09,0.0151,12.79,0.4318,0.018,4.0
Bonarcado,2024,6,11.27,0.0066,0.2072,0.0068,3.09,0.0151,12.79,0.4318,0.0233,4.0
Bonarcado,2024,7,23.2,0.0136,0.4266,0.014,3.09,0.0151,12.79,0.4318,0.0334,4.0
Bonarcado,2024,8,46.51,0.0272,0.8552,0.0282,3.09,0.0151,12.79,0.4318,0.0473,4.0
Bonarcado,2024,9,11.51,0.0067,0.2117,0.007,3.09,0.0151,12.79,0.4318,0.0235,4.0
Bonarcado,2024,10,11.68,0.0068,0.2148,0.0071,3.09,0.0151,12.79,0.4318,0.0237,4.0
Bonarcado,2024,11,4.94,0.0029,0.0908,0.003,3.09,0.0151,12.79,0.4318,0.0154,4.0
Bonarcado,2024,12,1.46,0.0009,0.0269,0.0009,3.09,0.0151,12.79,0.4318,0.0085,4.0
Bonnanaro,2024,1,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,2,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,3,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,4,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,5,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,6,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,7,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,8,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,9,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,10,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,11,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bonnanaro,2024,12,,,,,0.91,0.0044,0.0,0.0,0.0,2.0
Bono,2024,1,0.41,0.0002,0.0092,0.0003,1.05,0.0051,1.89,0.0638,0.0021,4.0
Bono,2024,2,0.42,0.0002,0.0095,0.0003,1.05,0.0051,1.89,0.0638,0.0021,4.0
Bono,2024,3,0.4,0.0002,0.009,0.0003,1.05,0.0051,1.89,0.0638,0.0021,4.0
Bono,2024,4,0.52,0.0003,0.0118,0.0004,1.05,0.0051,1.89,0.0638,0.0025,4.0
