anno,Provincia,Comune,Tipologia,Stelle,Numero Strutture,letti,camere
2022,Città metropolitana di Cagliari,CAGLIARI,Albergo,4 Stelle,8,1351,645
2022,Città metropolitana di Cagliari,CAGLIARI,Albergo diffuso,2 Stelle,1,21,13
2022,Città metropolitana di Cagliari,CAGLIARI,Albergo residenziale,3 Stelle,1,298,122
2022,Città metropolitana di Cagliari,CAGLIARI,Alloggi privati,NULL,1065,4195,1861
2022,Città metropolitana di Cagliari,CAGLIARI,Bed and breakfast,NULL,1,1,1
2022,Città metropolitana di Cagliari,CAGLIARI,Bed and breakfast,1 Stella,60,232,123
2022,Città metropolitana di Cagliari,CAGLIARI,Bed and breakfast,2 Stelle,35,179,87
2022,Città metropolitana di Cagliari,CAGLIARI,Bed and breakfast,3 Stelle,53,232,117
2022,Città metropolitana di Cagliari,CAGLIARI,Boat and Breakfast,NULL,3,9,3
2022,Città metropolitana di Cagliari,CAGLIARI,Case e appartamenti per vacanze,II Categoria,18,253,124
2022,Città metropolitana di Cagliari,CAGLIARI,Case per ferie,NULL,4,807,461
2022,Città metropolitana di Cagliari,CAGLIARI,Case per ferie,III Categoria,4,285,226
2022,Città metropolitana di Cagliari,CAGLIARI,Locanda,NULL,2,18,9
2022,Città metropolitana di Cagliari,CAGLIARI,Ostelli per la gioventù,III Categoria,1,125,35
2022,Città metropolitana di Cagliari,CAGLIARI,Residence,II Categoria,1,50,25
2022,Provincia di Sassari,CALANGIANUS,Affittacamere,II Categoria,1,6,3
2022,Provincia di Sassari,CALANGIANUS,Agriturismo,NULL,2,36,14
2022,Provincia di Sassari,CALANGIANUS,Alloggi privati,NULL,6,28,10
2022,Provincia di Sassari,CALANGIANUS,Bed and breakfast,1 Stella,1,4,2
2022,Provincia di Sassari,CALANGIANUS,Bed and breakfast,2 Stelle,1,2,0
2022,Provincia del Sud Sardegna,CALASETTA,Affittacamere,II Categoria,2,15,7
2022,Provincia del Sud Sardegna,CALASETTA,Agriturismo,NULL,1,10,5
2022,Provincia del Sud Sardegna,CALASETTA,Albergo,2 Stelle,2,58,32
2022,Provincia del Sud Sardegna,CALASETTA,Albergo,3 Stelle,4,283,135
2022,Provincia del Sud Sardegna,CALASETTA,Alloggi privati,NULL,287,1347,599
2022,Provincia del Sud Sardegna,CALASETTA,Bed and breakfast,2 Stelle,3,14,8
2022,Provincia del Sud Sardegna,CALASETTA,Bed and breakfast,3 Stelle,5,34,13
2022,Provincia del Sud Sardegna,CALASETTA,Campeggio,2 Stelle,1,366,103
2022,Provincia del Sud Sardegna,CALASETTA,Case e appartamenti per vacanze,II Categoria,6,120,35
2022,Città metropolitana di Cagliari,CAPOTERRA,Affittacamere,NULL,2,15,7
2022,Città metropolitana di Cagliari,CAPOTERRA,Affittacamere,I Categoria,1,12,3
2022,Città metropolitana di Cagliari,CAPOTERRA,Affittacamere,II Categoria,5,43,22
2022,Città metropolitana di Cagliari,CAPOTERRA,Albergo,3 Stelle,2,40,20
2022,Città metropolitana di Cagliari,CAPOTERRA,Albergo,4 Stelle,1,127,71
2022,Città metropolitana di Cagliari,CAPOTERRA,Alloggi privati,NULL,79,364,166
2022,Città metropolitana di Cagliari,CAPOTERRA,Bed and breakfast,NULL,15,74,40
2022,Città metropolitana di Cagliari,CAPOTERRA,Bed and breakfast,1 Stella,4,19,9
2022,Città metropolitana di Cagliari,CAPOTERRA,Bed and breakfast,2 Stelle,1,4,3
2022,Città metropolitana di Cagliari,CAPOTERRA,Bed and breakfast,3 Stelle,13,68,34
2022,Città metropolitana di Cagliari,CAPOTERRA,Case e appartamenti per vacanze,II Categoria,2,32,12
2022,Provincia del Sud Sardegna,CARBONIA,Affittacamere,II Categoria,2,20,10
2022,Provincia del Sud Sardegna,CARBONIA,Agriturismo,NULL,3,60,28
2022,Provincia del Sud Sardegna,CARBONIA,Albergo,1 Stella,1,10,7
2022,Provincia del Sud Sardegna,CARBONIA,Albergo,4 Stelle,1,132,66
2022,Provincia del Sud Sardegna,CARBONIA,Alloggi privati,NULL,35,156,74
2022,Provincia del Sud Sardegna,CARBONIA,Bed and breakfast,1 Stella,2,9,5
2022,Provincia del Sud Sardegna,CARBONIA,Bed and breakfast,2 Stelle,2,11,5
2022,Provincia del Sud Sardegna,CARBONIA,Bed and breakfast,3 Stelle,4,27,12
2022,Provincia del Sud Sardegna,CARBONIA,Case per ferie,III Categoria,1,22,10
2022,Provincia del Sud Sardegna,CARBONIA,Villaggio albergo,3 Stelle,1,48,24
2022,Provincia di Nuoro,CARDEDU,Affittacamere,II Categoria,1,8,6
2022,Provincia di Nuoro,CARDEDU,Agriturismo,NULL,2,14,7
2022,Provincia di Nuoro,CARDEDU,Albergo,3 Stelle,5,133,60
2022,Provincia di Nuoro,CARDEDU,Albergo,4 Stelle,2,556,200
2022,Provincia di Nuoro,CARDEDU,Albergo residenziale,4 Stelle,1,48,12
2022,Provincia di Nuoro,CARDEDU,Alloggi privati,NULL,63,295,136
2022,Provincia di Nuoro,CARDEDU,Bed and breakfast,1 Stella,4,17,7
2022,Provincia di Nuoro,CARDEDU,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia di Nuoro,CARDEDU,Case e appartamenti per vacanze,III Categoria,1,33,11
2022,Provincia di Nuoro,CARDEDU,Residence,I Categoria,1,68,42
2022,Provincia di Nuoro,CARDEDU,Villaggio albergo,4 Stelle,1,357,170
2022,Provincia del Sud Sardegna,CARLOFORTE,Affittacamere,I Categoria,3,36,13
2022,Provincia del Sud Sardegna,CARLOFORTE,Affittacamere,II Categoria,7,70,33
2022,Provincia del Sud Sardegna,CARLOFORTE,Affittacamere,III Categoria,1,4,2
2022,Provincia del Sud Sardegna,CARLOFORTE,Albergo,3 Stelle,7,251,135
2022,Provincia del Sud Sardegna,CARLOFORTE,Albergo,4 Stelle,3,193,84
2022,Provincia del Sud Sardegna,CARLOFORTE,Alloggi privati,NULL,143,654,300
2022,Provincia del Sud Sardegna,CARLOFORTE,Bed and breakfast,1 Stella,4,15,7
2022,Provincia del Sud Sardegna,CARLOFORTE,Bed and breakfast,2 Stelle,4,16,9
2022,Provincia del Sud Sardegna,CARLOFORTE,Bed and breakfast,3 Stelle,9,46,22
2022,Provincia del Sud Sardegna,CARLOFORTE,Case e appartamenti per vacanze,NULL,1,14,5
2022,Provincia del Sud Sardegna,CARLOFORTE,Case e appartamenti per vacanze,II Categoria,2,31,10
2022,Provincia del Sud Sardegna,CARLOFORTE,Case e appartamenti per vacanze,III Categoria,1,10,4
2022,Provincia di Sassari,CASTELSARDO,Affittacamere,NULL,4,43,22
2022,Provincia di Sassari,CASTELSARDO,Affittacamere,I Categoria,1,8,4
2022,Provincia di Sassari,CASTELSARDO,Affittacamere,II Categoria,5,47,21
2022,Provincia di Sassari,CASTELSARDO,Albergo,2 Stelle,2,46,24
2022,Provincia di Sassari,CASTELSARDO,Albergo,3 Stelle,6,366,166
2022,Provincia di Sassari,CASTELSARDO,Albergo,4 Stelle,6,919,400
2022,Provincia di Sassari,CASTELSARDO,Albergo residenziale,3 Stelle,2,170,52
2022,Provincia di Sassari,CASTELSARDO,Alloggi privati,NULL,222,1035,399
2022,Provincia di Sassari,CASTELSARDO,Bed and breakfast,1 Stella,4,23,10
2022,Provincia di Sassari,CASTELSARDO,Bed and breakfast,2 Stelle,16,87,39
2022,Provincia di Sassari,CASTELSARDO,Bed and breakfast,3 Stelle,13,68,35
2022,Provincia di Sassari,CASTELSARDO,Case e appartamenti per vacanze,NULL,1,6,3
2022,Provincia di Sassari,CASTELSARDO,Case e appartamenti per vacanze,I Categoria,1,11,6
2022,Provincia di Sassari,CASTELSARDO,Case e appartamenti per vacanze,II Categoria,5,204,81
2022,Provincia di Sassari,CASTELSARDO,Locanda,I Categoria,1,11,5
2022,Provincia di Sassari,CASTELSARDO,Ostelli per la gioventù,III Categoria,1,65,19
2022,Provincia di Sassari,CASTELSARDO,Villaggi turistici,4 Stelle,1,351,117
2022,Provincia del Sud Sardegna,CASTIADAS,Affittacamere,NULL,1,6,2
2022,Provincia del Sud Sardegna,CASTIADAS,Affittacamere,I Categoria,2,22,11
2022,Provincia del Sud Sardegna,CASTIADAS,Affittacamere,II Categoria,1,7,4
2022,Provincia del Sud Sardegna,CASTIADAS,Agriturismo,NULL,10,167,79
2022,Provincia del Sud Sardegna,CASTIADAS,Albergo,1 Stella,1,20,8
2022,Provincia del Sud Sardegna,CASTIADAS,Albergo,2 Stelle,1,20,7
2022,Provincia del Sud Sardegna,CASTIADAS,Albergo,3 Stelle,1,20,10
2022,Provincia del Sud Sardegna,CASTIADAS,Albergo,4 Stelle,5,1616,720
2022,Provincia del Sud Sardegna,CASTIADAS,Albergo,5 Stelle,1,133,61
2022,Provincia del Sud Sardegna,CASTIADAS,Albergo residenziale,2 Stelle,1,25,8
2022,Provincia del Sud Sardegna,CASTIADAS,Alloggi privati,NULL,107,556,241
2022,Provincia del Sud Sardegna,CASTIADAS,Bed and breakfast,1 Stella,3,16,9
2022,Provincia del Sud Sardegna,CASTIADAS,Bed and breakfast,2 Stelle,4,22,9
2022,Provincia del Sud Sardegna,CASTIADAS,Bed and breakfast,3 Stelle,4,22,11
2022,Provincia del Sud Sardegna,CASTIADAS,Case e appartamenti per vacanze,NULL,1,137,32
2022,Provincia del Sud Sardegna,CASTIADAS,Case e appartamenti per vacanze,II Categoria,2,81,26
2022,Provincia del Sud Sardegna,CASTIADAS,Case per ferie,III Categoria,1,16,8
2022,Provincia del Sud Sardegna,CASTIADAS,Turismo Rurale,1 Stella,1,20,12
2022,Provincia del Sud Sardegna,CASTIADAS,Turismo Rurale,3 Stelle,1,20,10
2022,Provincia del Sud Sardegna,CASTIADAS,Villaggio albergo,4 Stelle,5,864,433
2022,Provincia di Sassari,CHEREMULE,Alloggi privati,NULL,1,6,3
2022,Provincia di Sassari,CHEREMULE,Bed and breakfast,2 Stelle,1,6,2
2022,Provincia di Sassari,CHIARAMONTI,Agriturismo,NULL,2,20,10
2022,Provincia di Sassari,CHIARAMONTI,Bed and breakfast,2 Stelle,1,6,3
2022,Provincia di Sassari,CODRONGIANOS,Affittacamere,II Categoria,1,1,1
2022,Provincia di Sassari,CODRONGIANOS,Alloggi privati,NULL,2,10,5
2022,Provincia di Sassari,CODRONGIANOS,Bed and breakfast,2 Stelle,1,4,2
2022,Provincia del Sud Sardegna,COLLINAS,Alloggi privati,NULL,5,15,9
2022,Provincia di Sassari,COSSOINE,Bed and breakfast,2 Stelle,3,17,8
2022,Provincia di Oristano,CUGLIERI,Affittacamere,II Categoria,9,62,33
2022,Provincia di Oristano,CUGLIERI,Agriturismo,NULL,5,71,36
2022,Provincia di Oristano,CUGLIERI,Albergo,3 Stelle,1,24,12
2022,Provincia di Oristano,CUGLIERI,Albergo,4 Stelle,1,57,29
2022,Provincia di Oristano,CUGLIERI,Alloggi privati,NULL,90,443,214
2022,Provincia di Oristano,CUGLIERI,Bed and breakfast,2 Stelle,2,9,6
2022,Provincia di Oristano,CUGLIERI,Campeggio,3 Stelle,1,1198,300
2022,Provincia di Oristano,CUGLIERI,Case e appartamenti per vacanze,II Categoria,1,36,18
2022,Provincia di Oristano,CUGLIERI,Villaggi turistici,3 Stelle,1,88,21
2022,Città metropolitana di Cagliari,DECIMOMANNU,Alloggi privati,NULL,11,38,16
2022,Città metropolitana di Cagliari,DECIMOMANNU,Bed and breakfast,NULL,1,5,3
2022,Città metropolitana di Cagliari,DECIMOMANNU,Bed and breakfast,1 Stella,2,7,4
2022,Provincia del Sud Sardegna,DECIMOPUTZU,Bed and breakfast,2 Stelle,1,6,3
2022,Provincia di Nuoro,DESULO,Affittacamere,II Categoria,1,2,1
2022,Provincia di Nuoro,DESULO,Agriturismo,NULL,2,36,13
2022,Provincia di Nuoro,DESULO,Albergo,1 Stella,1,19,7
2022,Provincia di Nuoro,DESULO,Alloggi privati,NULL,4,26,13
2022,Provincia di Nuoro,DESULO,Bed and breakfast,3 Stelle,1,4,3
2022,Provincia di Nuoro,DOLIANOVA,Albergo,5 Stelle,1,20,10
2022,Provincia di Nuoro,DOLIANOVA,Alloggi privati,NULL,6,31,14
2022,Provincia di Nuoro,DOLIANOVA,Bed and breakfast,NULL,2,5,3
2022,Provincia di Nuoro,DOLIANOVA,Bed and breakfast,1 Stella,3,14,7
2022,Provincia di Nuoro,DOLIANOVA,Bed and breakfast,2 Stelle,2,12,4
2022,Provincia di Nuoro,DOLIANOVA,Bed and breakfast,3 Stelle,3,12,8
2022,Provincia di Nuoro,DOLIANOVA,Turismo Rurale,2 Stelle,1,20,11
2022,Provincia di Nuoro,DOLIANOVA,Turismo Rurale,3 Stelle,1,20,10
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Affittacamere,I Categoria,2,18,9
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Affittacamere,II Categoria,3,30,12
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Albergo,2 Stelle,1,37,20
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Albergo,3 Stelle,2,109,48
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Albergo,4 Stelle,3,1276,563
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Albergo,5 Stelle,2,228,83
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Alloggi privati,NULL,183,974,441
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Bed and breakfast,1 Stella,3,13,7
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Bed and breakfast,2 Stelle,3,16,8
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Bed and breakfast,3 Stelle,9,48,24
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Campeggio,3 Stelle,1,420,108
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Case e appartamenti per vacanze,II Categoria,11,224,58
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Case e appartamenti per vacanze,III Categoria,2,10,6
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Residence,II Categoria,1,60,24
2022,Provincia del Sud Sardegna,DOMUS DE MARIA,Villaggio albergo,5 Stelle,1,170,77
2022,Provincia del Sud Sardegna,DOMUSNOVAS,Affittacamere,II Categoria,1,4,2
2022,Provincia del Sud Sardegna,DOMUSNOVAS,Albergo,3 Stelle,1,44,19
2022,Provincia del Sud Sardegna,DOMUSNOVAS,Alloggi privati,NULL,8,42,18
2022,Provincia del Sud Sardegna,DOMUSNOVAS,Bed and breakfast,1 Stella,2,7,4
2022,Provincia di Nuoro,DORGALI,Affittacamere,I Categoria,3,22,11
2022,Provincia di Nuoro,DORGALI,Affittacamere,II Categoria,16,123,70
2022,Provincia di Nuoro,DORGALI,Affittacamere,III Categoria,1,6,3
2022,Provincia di Nuoro,DORGALI,Agriturismo,NULL,16,241,113
2022,Provincia di Nuoro,DORGALI,Albergo,2 Stelle,2,39,21
2022,Provincia di Nuoro,DORGALI,Albergo,3 Stelle,15,581,307
2022,Provincia di Nuoro,DORGALI,Albergo,4 Stelle,10,1272,619
2022,Provincia di Nuoro,DORGALI,Albergo diffuso,2 Stelle,1,12,13
2022,Provincia di Nuoro,DORGALI,Alloggi privati,NULL,353,1600,736
2022,Provincia di Nuoro,DORGALI,Bed and breakfast,NULL,1,4,2
2022,Provincia di Nuoro,DORGALI,Bed and breakfast,1 Stella,13,45,29
2022,Provincia di Nuoro,DORGALI,Bed and breakfast,2 Stelle,12,55,29
2022,Provincia di Nuoro,DORGALI,Bed and breakfast,3 Stelle,7,37,18
2022,Provincia di Nuoro,DORGALI,Campeggio,4 Stelle,1,1200,300
2022,Provincia di Nuoro,DORGALI,Case e appartamenti per vacanze,NULL,1,21,16
2022,Provincia di Nuoro,DORGALI,Case e appartamenti per vacanze,II Categoria,7,58,32
2022,Provincia di Nuoro,DORGALI,Locanda,I Categoria,1,8,3
2022,Provincia di Nuoro,DORGALI,Turismo Rurale,2 Stelle,4,64,35
2022,Provincia di Nuoro,DORGALI,Turismo Rurale,3 Stelle,3,46,25
2022,Provincia di Nuoro,DORGALI,Villaggio albergo,4 Stelle,1,885,427
2022,Provincia di Nuoro,ELINI,Affittacamere,II Categoria,2,8,4
2022,Provincia di Nuoro,ELINI,Agriturismo,NULL,1,10,6
2022,Città metropolitana di Cagliari,ELMAS,Affittacamere,II Categoria,1,4,2
2022,Città metropolitana di Cagliari,ELMAS,Albergo residenziale,3 Stelle,1,66,38
2022,Città metropolitana di Cagliari,ELMAS,Alloggi privati,NULL,8,28,15
2022,Città metropolitana di Cagliari,ELMAS,Bed and breakfast,NULL,1,5,2
2022,Città metropolitana di Cagliari,ELMAS,Bed and breakfast,3 Stelle,2,8,4
2022,Provincia di Sassari,ERULA,Bed and breakfast,1 Stella,1,5,2
2022,Provincia del Sud Sardegna,ESCALAPLANO,Bed and breakfast,1 Stella,1,3,2
2022,Provincia del Sud Sardegna,ESCALAPLANO,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia del Sud Sardegna,ESCOLCA,Affittacamere,II Categoria,1,9,4
2022,Provincia del Sud Sardegna,ESTERZILI,Albergo,3 Stelle,1,20,10
2022,Provincia del Sud Sardegna,ESTERZILI,Bed and breakfast,1 Stella,2,5,3
2022,Provincia di Sassari,FLORINAS,Alloggi privati,NULL,1,12,6
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Agriturismo,NULL,6,83,35
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Albergo,1 Stella,1,18,9
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Albergo,3 Stelle,1,20,14
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Alloggi privati,NULL,21,105,46
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Bed and breakfast,1 Stella,1,4,2
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Bed and breakfast,2 Stelle,1,4,3
2022,Provincia del Sud Sardegna,FLUMINIMAGGIORE,Bed and breakfast,3 Stelle,1,6,3
2022,Provincia di Oristano,FLUSSIO,Alloggi privati,NULL,5,22,11
2022,Provincia di Nuoro,FONNI,Affittacamere,II Categoria,1,6,5
2022,Provincia di Nuoro,FONNI,Agriturismo,NULL,6,63,28
2022,Provincia di Nuoro,FONNI,Albergo,2 Stelle,1,12,7
2022,Provincia di Nuoro,FONNI,Albergo,3 Stelle,1,88,50
2022,Provincia di Nuoro,FONNI,Alloggi privati,NULL,1,4,1
2022,Provincia di Nuoro,FONNI,Bed and breakfast,1 Stella,2,10,5
2022,Provincia di Nuoro,FONNI,Bed and breakfast,2 Stelle,6,31,14
2022,Provincia di Nuoro,FONNI,Bed and breakfast,3 Stelle,1,4,1
2022,Provincia di Nuoro,FONNI,Turismo Rurale,3 Stelle,1,20,20
2022,Provincia di Oristano,FORDONGIANUS,Albergo,4 Stelle,1,180,90
2022,Provincia di Oristano,FORDONGIANUS,Alloggi privati,NULL,2,9,4
2022,Provincia di Oristano,FORDONGIANUS,Bed and breakfast,3 Stelle,1,3,2
2022,Provincia del Sud Sardegna,FURTEI,Bed and breakfast,1 Stella,1,3,2
2022,Provincia del Sud Sardegna,FURTEI,Bed and breakfast,3 Stelle,1,3,1
2022,Provincia di Nuoro,GADONI,Affittacamere,II Categoria,1,16,5
2022,Provincia di Nuoro,GADONI,Bed and breakfast,1 Stella,2,11,5
2022,Provincia di Nuoro,GAIRO,Alloggi privati,NULL,2,6,2
2022,Provincia di Nuoro,GAIRO,Bed and breakfast,2 Stelle,1,7,3
2022,Provincia di Nuoro,GAIRO,Campeggio,3 Stelle,1,400,172
2022,Provincia di Nuoro,GALTELLÌ,Agriturismo,NULL,5,57,33
2022,Provincia di Nuoro,GALTELLÌ,Albergo,2 Stelle,3,31,22
2022,Provincia di Nuoro,GALTELLÌ,Alloggi privati,NULL,32,164,74
2022,Provincia di Nuoro,GALTELLÌ,Bed and breakfast,1 Stella,2,7,5
2022,Provincia di Nuoro,GALTELLÌ,Bed and breakfast,2 Stelle,4,21,11
2022,Provincia di Nuoro,GALTELLÌ,Bed and breakfast,3 Stelle,2,14,6
2022,Provincia di Nuoro,GALTELLÌ,Case e appartamenti per vacanze,II Categoria,1,12,6
2022,Provincia di Nuoro,GAVOI,Agriturismo,NULL,3,32,13
2022,Provincia di Nuoro,GAVOI,Albergo,3 Stelle,2,117,58
2022,Provincia di Nuoro,GAVOI,Albergo,4 Stelle,1,180,90
2022,Provincia di Nuoro,GAVOI,Alloggi privati,NULL,2,9,4
2022,Provincia di Nuoro,GAVOI,Bed and breakfast,1 Stella,1,6,3
2022,Provincia di Nuoro,GAVOI,Bed and breakfast,2 Stelle,2,14,6
2022,Provincia di Nuoro,GAVOI,Bed and breakfast,3 Stelle,1,5,3
2022,Provincia del Sud Sardegna,GENONI,Agriturismo,NULL,1,18,9
2022,Provincia del Sud Sardegna,GENONI,Alloggi privati,NULL,1,4,2
2022,Provincia del Sud Sardegna,GENURI,Bed and breakfast,3 Stelle,1,3,1
2022,Provincia del Sud Sardegna,GERGEI,Affittacamere,NULL,1,9,4
2022,Provincia del Sud Sardegna,GERGEI,Affittacamere,III Categoria,1,7,3
2022,Provincia del Sud Sardegna,GERGEI,Alloggi privati,NULL,2,13,6
2022,Provincia del Sud Sardegna,GERGEI,Bed and breakfast,NULL,1,5,2
2022,Provincia del Sud Sardegna,GERGEI,Bed and breakfast,1 Stella,1,2,1
2022,Provincia del Sud Sardegna,GERGEI,Bed and breakfast,3 Stelle,1,2,1
2022,Provincia del Sud Sardegna,GESTURI,Affittacamere,III Categoria,1,7,4
2022,Provincia del Sud Sardegna,GESTURI,Bed and breakfast,1 Stella,1,1,1
2022,Provincia del Sud Sardegna,GESTURI,Bed and breakfast,3 Stelle,2,11,6
2022,Provincia di Oristano,GHILARZA,Affittacamere,II Categoria,1,4,2
2022,Provincia di Oristano,GHILARZA,Alloggi privati,NULL,6,25,8
2022,Provincia di Oristano,GHILARZA,Bed and breakfast,1 Stella,3,16,8
2022,Provincia di Oristano,GHILARZA,Bed and breakfast,3 Stelle,1,5,2
2022,Provincia di Sassari,GIAVE,Alloggi privati,NULL,1,8,4
2022,Provincia di Sassari,GIAVE,Bed and breakfast,2 Stelle,1,7,3
2022,Provincia del Sud Sardegna,GIBA,Agriturismo,NULL,1,10,5
2022,Provincia del Sud Sardegna,GIBA,Albergo,2 Stelle,1,28,13
2022,Provincia del Sud Sardegna,GIBA,Alloggi privati,NULL,18,93,42
2022,Provincia del Sud Sardegna,GIBA,Bed and breakfast,2 Stelle,0,8,3
2022,Provincia di Nuoro,GIRASOLE,Affittacamere,II Categoria,1,12,6
2022,Provincia di Nuoro,GIRASOLE,Agriturismo,NULL,2,15,8
2022,Provincia di Nuoro,GIRASOLE,Albergo,3 Stelle,1,18,10
2022,Provincia di Nuoro,GIRASOLE,Alloggi privati,NULL,18,70,33
2022,Provincia di Nuoro,GIRASOLE,Bed and breakfast,1 Stella,1,3,2
2022,Provincia di Nuoro,GIRASOLE,Bed and breakfast,3 Stelle,2,5,3
2022,Provincia di Sassari,GOLFO ARANCI,Affittacamere,NULL,2,26,10
2022,Provincia di Sassari,GOLFO ARANCI,Affittacamere,III Categoria,1,4,2
2022,Provincia di Sassari,GOLFO ARANCI,Albergo,2 Stelle,2,68,24
