"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Croazia","1","1"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Altri Paesi Africa Mediterranea","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Canada","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Altri Paesi o territori del Nord Americani","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Brasile","4","10"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Argentina","6","20"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Altri Paesi Centro - Sud America","3","3"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","India","1","3"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Altri Paesi dell'Asia","2","8"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Australia","3","7"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Nuova Zelanda","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Piemonte","37","113"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Lombardia","121","182"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Veneto","54","100"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Friuli-Venezia Giulia","8","10"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Liguria","21","92"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Emilia Romagna","47","120"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Toscana","42","110"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Umbria","6","12"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Marche","15","21"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Lazio","130","257"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Abruzzo","11","55"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Molise","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Campania","44","97"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Puglia","22","62"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Calabria","4","8"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Sicilia","27","44"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Sardegna","268","371"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Bolzano","1","11"
"2022","Città metropolitana Cagliari","ASSEMINI","6","Non disponibile","Trento","5","10"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Francia","169","471"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Paesi Bassi","12","31"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Germania","46","157"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Regno Unito","16","54"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Irlanda","4","12"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Danimarca","3","3"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Portogallo","6","11"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Spagna","70","251"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Belgio","8","9"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Svezia","8","10"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Svizzera (incluso Liechtenstein)","25","50"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Austria","4","6"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Malta","3","8"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Turchia","1","1"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Estonia","3","30"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Lituania","3","6"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Polonia","13","56"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Repubblica Ceca","24","35"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Ungheria","4","4"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Romania","10","38"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Ucraina","16","16"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Russia","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Altri Paesi Europei","4","4"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Altri Paesi Africa Mediterranea","2","12"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Stati Uniti d'America","8","36"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Altri Paesi o territori del Nord Americani","1","3"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Argentina","4","20"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Altri Paesi Centro - Sud America","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","India","2","3"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Giappone","1","1"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Altri Paesi Asia Occidentale","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Altri Paesi dell'Asia","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Australia","6","7"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Piemonte","65","130"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Lombardia","146","315"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Veneto","47","189"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Friuli-Venezia Giulia","13","34"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Liguria","26","90"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Emilia Romagna","37","53"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Toscana","29","66"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Umbria","6","10"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Marche","19","69"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Lazio","72","271"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Abruzzo","12","19"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Molise","3","12"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Campania","21","46"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Puglia","39","148"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Basilicata","4","4"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Calabria","4","12"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Sicilia","21","70"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Sardegna","173","273"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Bolzano","2","6"
"2022","Città metropolitana Cagliari","ASSEMINI","7","Non disponibile","Trento","1","1"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Francia","198","710"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Paesi Bassi","24","85"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Germania","49","201"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Regno Unito","23","69"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Irlanda","1","2"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Danimarca","9","28"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Portogallo","23","75"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Spagna","123","394"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Belgio","10","88"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Svezia","2","4"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Svizzera (incluso Liechtenstein)","11","25"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Austria","5","12"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Malta","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Turchia","1","3"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Lituania","4","12"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Polonia","23","104"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Repubblica Ceca","14","18"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Slovacchia","7","101"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Ungheria","3","63"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Romania","7","29"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Ucraina","3","9"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Slovenia","4","4"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Altri Paesi Europei","9","30"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Altri Paesi Africa Mediterranea","1","4"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Stati Uniti d'America","5","13"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Canada","5","16"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Argentina","3","3"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Cina","3","6"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Altri Paesi dell'Asia","3","3"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Piemonte","48","175"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Lombardia","132","444"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Veneto","50","139"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Friuli-Venezia Giulia","10","18"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Liguria","8","22"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Emilia Romagna","42","128"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Toscana","30","90"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Umbria","6","6"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Marche","19","78"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Lazio","77","315"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Abruzzo","18","31"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Campania","30","118"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Puglia","35","321"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Basilicata","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Calabria","2","4"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Sicilia","38","131"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Sardegna","231","340"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Bolzano","2","4"
"2022","Città metropolitana Cagliari","ASSEMINI","8","Non disponibile","Trento","4","8"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Francia","47","99"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Paesi Bassi","5","7"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Germania","39","107"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Regno Unito","16","54"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Irlanda","3","3"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Grecia","3","5"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Portogallo","8","32"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Spagna","22","63"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Belgio","6","6"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Norvegia","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Svizzera (incluso Liechtenstein)","5","9"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Austria","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Malta","13","13"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Polonia","6","28"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Repubblica Ceca","5","13"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Slovacchia",,"29"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Romania","2","27"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Slovenia","11","43"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Altri Paesi Europei","1","3"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Stati Uniti d'America","4","13"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Canada","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Brasile","2","2"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Altri Paesi Centro - Sud America","3","6"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","India","5","7"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Corea del Sud","3","9"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Australia","13","39"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Piemonte","92","234"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Valle d'Aosta","4","4"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Lombardia","114","224"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Veneto","58","176"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Friuli-Venezia Giulia","14","25"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Liguria","50","69"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Emilia Romagna","49","146"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Toscana","40","141"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Umbria","14","21"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Marche","9","46"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Lazio","102","386"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Abruzzo","14","29"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Campania","66","157"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Puglia","36","192"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Basilicata","2","6"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Calabria","4","4"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Sicilia","28","67"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Sardegna","231","441"
"2022","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Trento","1","2"
"2022","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Francia","20","94"
